"","leftEar_x","leftEar_y","leftEar_p","leftShoulder_x","leftShoulder_y","leftShoulder_p","neck_x","neck_y","neck_p","nose_x","nose_y","nose_p","rightEar_x","rightEar_y","rightEar_p","rightShoulder_x","rightShoulder_y","rightShoulder_p","spineLower_x","spineLower_y","spineLower_p","spineMid_x","spineMid_y","spineMid_p","spineUpper_x","spineUpper_y","spineUpper_p","tailBase_x","tailBase_y","tailBase_p","Movement_leftEar","Movement_leftShoulder","Movement_neck","Movement_nose","Movement_rightEar","Movement_rightShoulder","Movement_spineLower","Movement_spineMid","Movement_spineUpper","Movement_tailBase","All_bp_movements_Animal_1_sum","All_bp_movements_Animal_1_mean","All_bp_movements_Animal_1_min","All_bp_movements_Animal_1_max","Mean_All_bp_movements_Animal_1_mean_2","Sum_All_bp_movements_Animal_1_mean_2","Mean_All_bp_movements_Animal_1_mean_5","Sum_All_bp_movements_Animal_1_mean_5","Mean_All_bp_movements_Animal_1_mean_6","Sum_All_bp_movements_Animal_1_mean_6","Mean_All_bp_movements_Animal_1_mean_7.5","Sum_All_bp_movements_Animal_1_mean_7.5","Mean_All_bp_movements_Animal_1_mean_15","Sum_All_bp_movements_Animal_1_mean_15","Sum_probabilities","Mean_probabilities","Low_prob_detections_0.1","Low_prob_detections_0.5","Low_prob_detections_0.75"
"0",486.88495,646.1656,0.80664647,517.7323,604.5792,0.7823036,483.80682,588.6358,0.71564746,504.686,577.32654,0.79286563,509.37335,549.37427,0.72646976,540.966,567.2516,0.525833,472.4333,564.615,0.55491555,460.28076,473.08435,0.5956095,399.27823,483.94376,0.7744968,1068.3906,85.86013,0.6701298,26.96885,26.532219,25.398188,25.560688,24.972725,26.128286,24.539837,22.001698,20.913172,35.727837,258.7435,25.87435,20.913172,35.727837,25.87434959411621,25.87434959411621,25.87434959411621,25.87434959411621,25.87434959411621,25.87434959411621,25.87434959411621,25.87434959411621,25.87434959411621,25.87434959411621,6.9449177,0.69449174,0,0,6
"1",485.19507,644.5469,0.9450958,520.3362,595.0726,0.7593426,481.61188,585.3142,0.8301389,502.84842,577.2284,0.83620554,502.2144,545.252,0.7320373,532.53796,544.53076,0.59239465,468.8492,565.56036,0.56918615,469.18472,498.09717,0.7488714,413.36136,480.428,0.67278796,363.11215,792.56226,0.41865826,0.07800234,0.32856023,0.13271011,0.06134015,0.27536595,0.80778694,0.12355534,0.885012,0.4838446,33.28072,36.456898,3.6456897,0.06134015,33.28072,14.760019659996033,29.520039319992065,14.760019659996033,29.520039319992065,14.760019659996033,29.520039319992065,14.760019659996033,29.520039319992065,14.760019659996033,29.520039319992065,7.104719,0.7104719,0,1,6
"2",479.06842,636.17615,0.9337809,520.27185,591.1218,0.8501482,480.31662,579.40564,0.87942064,503.86267,572.7033,0.91206354,501.95346,542.091,0.6337688,531.3923,542.8633,0.6705793,468.77982,559.63074,0.5801092,475.5422,492.96725,0.79485977,435.85913,468.56116,0.80533874,362.3723,792.1755,0.46118462,0.34577593,0.13170895,0.20162915,0.15457866,0.105725385,0.06743802,0.19766775,0.27230212,0.84785473,0.02782801,2.3525088,0.23525088,0.02782801,0.84785473,1.9404703006148338,3.8809406012296677,9.918430065115293,29.75529019534588,9.918430065115293,29.75529019534588,9.918430065115293,29.75529019534588,9.918430065115293,29.75529019534588,7.5212536,0.7521254,0,1,4
"3",468.95654,627.18823,0.91731447,518.4584,585.74664,0.78095424,481.08597,574.29254,0.85540795,501.75867,567.23004,0.92617965,505.3372,541.7458,0.809025,535.38745,548.1131,0.69171435,470.04227,547.95386,0.57615846,483.341,488.06168,0.84669966,425.94046,465.56345,0.7554642,362.12753,792.3919,0.54344016,0.45096526,0.18909518,0.17235515,0.1954581,0.1133764,0.2199041,0.39149755,0.3071119,0.34539238,0.010891394,2.3960476,0.23960476,0.010891394,0.45096526,0.23742781579494476,0.4748556315898895,7.498723737895489,29.994894951581955,7.498723737895489,29.994894951581955,7.498723737895489,29.994894951581955,7.498723737895489,29.994894951581955,7.7023582,0.77023584,0,0,3
"4",453.8274,619.70044,0.931938,504.94644,596.7325,0.6427269,481.50537,566.8724,0.7804152,502.98264,564.37524,0.85427165,508.1139,536.98895,0.6931361,537.41864,549.5689,0.66916734,473.0195,544.7427,0.466736,496.3843,486.8488,0.66520494,431.77957,462.4238,0.9738024,362.8978,791.8375,0.6377108,0.56269014,0.5804797,0.24773364,0.10353725,0.18359849,0.08330075,0.14596654,0.43665254,0.22098923,0.03163412,2.5965822,0.25965822,0.03163412,0.5804797,0.24963148683309555,0.4992629736661911,6.050910633802414,30.25455316901207,6.050910633802414,30.25455316901207,6.050910633802414,30.25455316901207,6.050910633802414,30.25455316901207,7.3151093,0.73151094,0,1,6
"5",442.6588,615.7618,0.89017797,507.7963,585.2142,0.945385,478.00806,566.8572,0.77287376,496.924,564.5742,0.8336531,507.42172,542.4224,0.75141156,536.6962,549.6669,0.61523086,472.15878,539.8797,0.549645,502.38058,481.23276,0.7582108,438.5388,456.31097,0.9494444,363.3101,791.6984,0.56815344,0.3947576,0.39552096,0.11657825,0.20206304,0.18257938,0.024300793,0.16461866,0.27385134,0.30377918,0.014504163,2.0725534,0.20725533,0.014504163,0.39552096,0.2334567755460739,0.4669135510921478,0.9174917817115784,4.587458908557892,5.076968083779017,30.461808502674103,5.076968083779017,30.461808502674103,5.076968083779017,30.461808502674103,7.6341853,0.76341856,0,0,3
"6",432.96173,607.7277,0.9523179,501.58167,590.4725,0.94759023,475.1816,565.89624,0.66437745,493.03967,566.75336,0.8285283,507.30124,543.2672,0.7736808,537.82635,547.4567,0.63426,466.38284,541.5552,0.5986666,509.0133,484.54517,0.708782,443.3337,451.5457,0.9860142,363.2909,791.34015,0.52657765,0.41976118,0.27135742,0.099511035,0.14846148,0.028444532,0.08274408,0.20046806,0.24712802,0.22533743,0.011959674,1.7351729,0.17351729,0.011959674,0.41976118,0.1903863102197647,0.3807726204395294,0.22305729389190673,1.1152864694595337,0.7934960325558981,4.760976195335388,4.3764751127788,30.6353257894516,4.3764751127788,30.6353257894516,7.6207952,0.76207954,0,0,5
"7",423.95016,601.2503,1,492.84982,595.04144,0.9571673,469.1398,567.20197,0.86244154,486.51395,571.52924,0.8936238,504.70288,547.09314,0.8205824,527.9429,561.7473,0.46683782,464.154,540.14716,0.6551955,513.0771,484.55246,0.72708064,446.03012,448.1783,0.9287003,363.2762,791.4425,0.53340083,0.3699328,0.3284992,0.20604306,0.26955545,0.15416148,0.57917964,0.08787806,0.13545962,0.143797,0.003446772,2.2779531,0.22779532,0.003446772,0.57917964,0.20065630227327347,0.40131260454654694,0.22156618237495423,1.1078309118747711,0.22384696453809738,1.3430817872285843,0.7126816447292056,4.988771513104439,3.857890138402581,30.86312110722065,7.845031,0.7845031,0,1,4
"8",419.42212,595.99854,1,485.26236,598.29254,1,464.49014,570.4296,0.8817136,481.3365,575.81915,0.8749381,498.5376,549.97156,0.74534285,532.6485,561.01953,0.54545707,461.12787,542.255,0.6811746,514.20123,484.92142,0.73206586,451.5302,444.84903,0.8878697,363.82263,791.15295,0.5472218,0.23114277,0.275155,0.18867113,0.22412664,0.22680388,0.15871917,0.12292929,0.039438177,0.21430804,0.020613141,1.7019073,0.17019072,0.020613141,0.275155,0.198993019759655,0.39798603951931,0.20768337547779084,1.0384168773889542,0.21300360560417175,1.2780216336250305,0.21618178699697768,1.5132725089788437,3.4481457587745457,31.03331182897091,7.8957834,0.7895783,0,0,5
"9",413.18204,593.51715,0.9741152,475.6366,597.8753,0.9919115,456.64117,566.9048,0.8516314,472.98114,575.60406,0.9006325,493.3802,555.3962,0.7979172,531.8204,562.824,0.5791455,459.88293,541.41705,0.7057723,516.91986,484.85226,0.74944574,454.77118,444.651,0.87907636,1070.3779,87.97072,0.5253183,0.22384492,0.32116005,0.28680387,0.27860385,0.24950036,0.066179946,0.05002248,0.09065024,0.108233705,33.22793,34.902927,3.4902928,0.05002248,33.22793,1.8302417546510696,3.6604835093021393,0.8538102895021439,4.269051447510719,0.7547849441568056,4.528709664940834,0.6811877744538444,4.76831442117691,3.4523604616522787,34.52360461652279,7.954966,0.7954966,0,0,4
"10",402.83188,596.6229,1,472.2639,599.84314,1,452.8502,567.11224,0.8730099,467.8143,578.56995,0.91776884,491.25323,557.468,0.8138213,507.86932,584.47614,0.5762124,457.19995,542.77167,0.7219785,516.9722,486.9905,0.8181942,457.13873,442.26462,0.9036958,363.7496,791.6197,0.580262,0.3602031,0.13016039,0.12655525,0.19858578,0.09897499,1.0762428,0.10018527,0.07129619,0.11205224,33.240627,35.514885,3.5514884,0.07129619,33.240627,3.5208905935287476,7.041781187057495,1.5226569026708603,7.6132845133543015,1.3034233078360558,7.8205398470163345,1.1543140092066355,8.08019806444645,3.4613720923662186,38.075093016028404,8.204944,0.82049435,0,0,3
"11",396.87167,601.1628,1,464.7171,600.9881,0.9884014,447.8472,567.4088,0.7723223,461.25607,579.8595,0.91267836,489.63614,563.1875,0.7790781,515.096,579.37476,0.5345367,452.07663,544.0512,0.74393857,517.36664,494.66132,0.66486895,457.67062,443.1677,0.7443207,363.42606,792.2634,0.6392995,0.24974284,0.2544381,0.16705911,0.2227936,0.19812307,0.29486164,0.17602287,0.25603133,0.034935724,0.024015764,1.878024,0.1878024,0.024015764,0.29486164,1.8696454018354416,3.739290803670883,1.5255139261484145,7.627569630742073,1.3001811529199283,7.801086917519569,1.1440488930259431,8.008342251181602,3.1885746183494725,38.26289542019367,7.779444,0.77794445,0,0,5
"12",389.8328,607.5209,1,458.69858,602.8882,0.9601773,440.0676,569.76013,0.70088404,456.0623,583.311,0.86179006,482.72488,567.42444,0.7486675,493.92908,592.9731,0.60129446,447.163,546.7035,0.6538738,516.42114,499.17422,0.74786395,459.94434,442.3328,0.82129806,363.8614,791.2431,0.53251296,0.3161771,0.21037786,0.27090567,0.20786779,0.27022028,0.83861893,0.18612546,0.15369634,0.08073843,0.03697713,2.571705,0.2571705,0.03697713,0.83861893,0.2224864512681961,0.4449729025363922,1.5313889622688293,7.656944811344147,1.3141233548521996,7.884740129113197,1.1511796308415276,8.058257415890694,2.9630819937357535,38.5200659185648,7.628362,0.7628362,0,0,6
"13",384.70193,612.48663,0.94804555,452.31467,606.4515,1,437.42142,573.8596,0.89938486,449.53476,585.9301,0.84154296,476.97607,575.885,0.750184,485.39667,598.01953,0.60886425,442.95587,550.4122,0.5744716,516.13214,509.66693,0.62269413,464.02216,443.80054,0.78902924,363.69638,791.4659,0.55507064,0.23801139,0.2437015,0.16264501,0.23444618,0.34096283,0.33043516,0.18694676,0.3498895,0.14446408,0.009241092,2.2407434,0.22407433,0.009241092,0.3498895,0.240622416138649,0.481244832277298,1.5421656847000123,7.710828423500061,1.3135031908750534,7.88101914525032,1.1584020661456245,8.108814463019371,2.767438589462212,38.74414025247097,7.589287,0.75892866,0,0,4
"14",382.1814,614.81836,0.973748,450.6095,608.1095,1,434.31625,576.8519,0.92634743,446.12787,587.156,0.79152554,474.5444,576.8831,0.7765647,484.30734,598.15125,0.59237075,440.85995,552.2364,0.5206943,514.1532,512.0242,0.66519785,468.19366,441.54175,0.77971077,363.0349,790.7791,0.54862124,0.11445553,0.07927893,0.14374344,0.120691136,0.087618135,0.036575302,0.09262014,0.10259299,0.15812658,0.031783823,0.967486,0.096748605,0.031783823,0.15812658,0.16041146963834763,0.32082293927669525,0.8634568482637406,4.317284241318703,1.301262838145097,7.807577028870583,1.139681107231549,7.977767750620842,2.589392590522766,38.84088885784149,7.5747805,0.75747806,0,0,4
"15",382.21066,613.57166,0.9790442,450.65414,609.1251,1,435.58142,576.9844,0.9124946,446.98242,588.5137,0.77359855,474.8727,576.85583,0.79385424,485.1437,598.27985,0.56147707,440.86353,553.37823,0.5465156,515.84125,515.79254,0.7670364,472.9677,441.1671,0.8557572,363.2999,790.48883,0.58616805,0.041568253,0.03388686,0.0424027,0.05347396,0.010981325,0.028206466,0.038061712,0.13763936,0.15962414,0.013101354,0.55894613,0.055894613,0.010981325,0.15962414,0.07632160931825638,0.15264321863651276,0.16433809101581573,0.8216904550790787,0.7288631424307823,4.373178854584694,1.1233530917337962,7.863471642136574,0.8681622584660847,13.022433876991272,7.7759457,0.77759457,0,0,3
"16",383.84802,606.9212,0.92422885,452.829,608.0417,0.8637941,437.77444,576.57965,0.8096167,447.84085,589.6263,0.74400073,475.93115,576.1433,0.7529408,488.1956,597.5588,0.61904263,441.8096,553.0851,0.5254463,517.5196,515.1139,0.7465988,476.27994,438.67755,0.8354471,363.9206,791.173,0.6095989,0.22830158,0.08099295,0.07433523,0.046842538,0.042530887,0.10453023,0.03301509,0.060345363,0.13811734,0.030791711,0.8398029,0.08398029,0.030791711,0.22830158,0.06993745267391205,0.1398749053478241,0.14357366859912873,0.7178683429956436,0.1509451245268186,0.9056707471609116,0.636737020952361,4.457159146666527,0.6307149628798167,9.46072444319725,7.4307156,0.74307156,0,0,5
"17",388.28378,594.3626,0.9714652,453.99258,607.66644,0.7479915,447.1928,577.0282,0.5384913,452.80023,591.7431,0.96641356,482.2719,570.0249,0.58000237,492.747,598.86444,0.5623568,444.57388,550.8292,0.5199991,520.3036,513.0042,0.7321717,479.28357,438.3812,0.743895,364.12344,791.096,0.6377852,0.4439648,0.04075282,0.31430134,0.17974177,0.29371214,0.15783325,0.11893116,0.11643495,0.10060721,0.007232022,1.7735114,0.17735115,0.007232022,0.4439648,0.13066571950912476,0.2613314390182495,0.1276097983121872,0.638048991560936,0.14920324832201004,0.8952194899320602,0.15471741344247544,1.0830218940973282,0.6268549809853236,9.402824714779854,7.0005713,0.70005715,0,0,8
"18",398.58096,582.25745,0.8822935,461.6984,576.2971,0.76585513,452.99026,569.18195,0.5703421,456.60205,587.66284,0.75512195,495.0965,571.7375,0.43665665,501.31708,598.92834,0.5230085,443.52625,547.14374,0.4666636,524.04376,513.59766,0.69407123,482.6435,438.2826,0.66368234,364.82385,791.57025,0.56778365,0.52974516,1.0767307,0.32519084,0.18589829,0.43128097,0.2856769,0.12771648,0.12623203,0.11204569,0.028195335,3.2287126,0.32287127,0.028195335,1.0767307,0.2501112073659897,0.5002224147319794,0.147369185090065,0.736845925450325,0.16015337655941644,0.9609202593564987,0.17401296538966043,1.218090757727623,0.632406081755956,9.48609122633934,6.325479,0.6325479,0,2,7
"19",400.09738,575.9359,0.7891602,462.2979,576.3355,0.76898414,446.71887,566.21906,0.5593659,458.11575,585.7782,0.79738545,465.5201,563.96545,0.46342584,502.813,600.223,0.5618383,448.12143,546.98975,0.48918867,527.83923,515.24,0.6685515,441.10745,511.4823,0.69291896,364.80405,790.46796,0.60685444,0.21669565,0.02002486,0.23120238,0.08057555,1.01935,0.065945596,0.1532588,0.13785203,2.8054392,0.03674909,4.767093,0.4767093,0.02002486,2.8054392,0.39979028701782227,0.7995805740356445,0.22336132526397706,1.1168066263198853,0.20225920528173447,1.2135552316904068,0.20537565222808293,1.4376295655965805,0.6468761543432872,9.703142315149307,6.3976736,0.63976735,0,2,7
"20",399.60373,568.27826,0.81118125,462.83353,573.62024,0.97953826,455.30084,600.5379,0.6591191,459.00876,583.64325,0.87081885,509.29965,556.8522,0.49762416,504.2494,599.1658,0.5481114,449.27954,544.2666,0.50215083,531.3851,518.0543,0.6710974,488.21033,436.97626,0.7920642,364.1831,790.53326,0.63815475,0.25578496,0.09225314,1.1791869,0.07713959,1.4784552,0.05945146,0.09863929,0.15089887,2.9382215,0.020812204,6.3508434,0.63508433,0.020812204,2.9382215,0.5558968186378479,1.1117936372756958,0.33919926881790163,1.695996344089508,0.29198182622591656,1.7518909573554993,0.26409136610371725,1.8486395627260208,0.6753980875015259,10.130971312522888,6.96986,0.696986,0,1,6
"21",399.12244,565.66614,0.8455963,459.1211,570.9697,0.7025093,446.8518,558.0356,0.54688627,457.72195,579.8047,0.809054,497.7244,570.25134,0.55161786,504.35675,598.77966,0.6077773,450.14868,541.9254,0.6063047,535.6048,518.7815,0.6884802,492.9166,438.75574,0.65384436,364.2393,791.6348,0.5873218,0.08853638,0.15205033,1.4444658,0.1349503,0.5902206,0.013358561,0.08324369,0.14273079,0.16771507,0.036766477,2.854038,0.2854038,0.013358561,1.4444658,0.4602440595626831,0.9204881191253662,0.3794839680194855,1.8974198400974274,0.33023335536321,1.9814001321792603,0.29104210649217876,2.0372947454452515,0.6828571875890096,10.242857813835144,6.5993924,0.6599392,0,0,8
"22",397.04193,562.9206,0.8910352,460.78287,565.6432,0.66910756,446.54727,555.63586,0.56779486,455.0408,578.48285,0.8400712,496.79163,573.4832,0.5587477,503.4207,598.79156,0.64074105,451.75504,539.9458,0.6070517,539.0444,518.7462,0.7660132,496.01096,438.5414,0.83027613,363.94684,790.3141,0.5505776,0.11482604,0.18599133,0.08063218,0.09964289,0.11212622,0.031204712,0.08497872,0.11465854,0.10339247,0.045091026,0.97254413,0.09725441,0.031204712,0.18599133,0.19132909923791885,0.3826581984758377,0.36346462070941926,1.8173231035470963,0.3324457084139188,1.9946742504835129,0.2969506489379065,2.0786545425653458,0.6741544604301453,10.112316906452179,6.9214163,0.69214165,0,0,6
"23",396.47958,559.5667,0.87278485,460.29303,564.97363,0.6808276,448.55,555.56226,0.5189322,456.15222,577.91327,0.83125633,498.23938,572.48505,0.61513835,503.6777,598.09247,0.6332236,454.79926,538.13086,0.60653466,539.91815,517.83685,0.7892373,496.83295,439.52972,0.7351937,856.10016,139.7993,0.5912987,0.11335666,0.027653525,0.06680228,0.041628983,0.058616765,0.024828186,0.11813969,0.04203743,0.042848952,27.190365,27.726276,2.7726276,0.024828186,27.190365,1.4349410012364388,2.8698820024728775,0.8534158855676651,4.2670794278383255,0.764991782605648,4.589950695633888,0.6810431203671864,4.767301842570305,0.8476502517859141,12.714753776788712,6.8744273,0.6874427,0,0,7
"24",391.9942,556.53656,0.79914,458.84006,559.5834,0.5856911,444.704,552.0273,0.5028979,453.24988,574.6408,0.76637053,493.53024,572.24426,0.65018666,502.24017,597.22345,0.6537238,453.15686,536.1283,0.6818553,541.4188,517.5184,0.7529282,500.1148,438.3971,0.72259104,1228.9878,273.28287,0.6192314,0.18043302,0.18608846,0.17412505,0.14580275,0.15717629,0.055992927,0.0863309,0.051136475,0.11572696,13.20198,14.354793,1.4354793,0.051136475,13.20198,2.1040534377098083,4.208106875419617,1.0451698809862138,5.225849404931068,0.9504264518618584,5.70255871117115,0.860775711280959,6.025429978966713,0.7106626848379771,10.659940272569656,6.7346153,0.67346156,0,0,7
"25",391.1066,554.232,0.8586096,458.4694,557.835,0.6596823,433.26154,546.45355,0.552434,452.99152,571.61395,0.6849588,493.3914,571.30505,0.690574,501.043,595.21204,0.6218747,450.7114,535.80554,0.63854885,541.5129,516.93335,0.7591544,500.42825,437.60608,0.7103286,849.4627,148.01701,0.5145589,0.08231959,0.05957375,0.42425972,0.10126206,0.03164726,0.07802428,0.08222239,0.019751148,0.02836183,13.322113,14.229535,1.4229535,0.019751148,13.322113,1.4292163848876953,2.8584327697753906,1.202743712067604,6.01371856033802,1.108133815228939,6.648802891373634,1.0179303139448166,7.125512197613716,0.5687603573004405,8.531405359506607,6.690724,0.6690724,0,0,8
"26",389.36005,552.3528,0.8337351,457.6187,556.4768,0.74731743,433.3912,544.3999,0.5156619,449.01755,571.65704,0.72782636,492.36792,570.5093,0.66317266,501.3416,593.2813,0.63909215,452.86316,532.5973,0.57720274,541.0541,517.9665,0.775546,501.40332,437.89478,0.6763809,364.9006,791.3432,0.5364369,0.085517235,0.053420775,0.06859132,0.13247341,0.04321454,0.06512271,0.12876754,0.037681136,0.033896927,26.846663,27.495348,2.7495348,0.033896927,26.846663,2.0862441658973694,4.172488331794739,1.6955699235200883,8.477849617600441,1.460542234281699,8.763253405690193,1.3426196766751153,9.398337736725807,0.7395425200462341,11.093137800693512,6.6923723,0.66923726,0,0,8
"27",390.06345,552.16797,0.7985305,457.30127,555.9655,0.7698141,433.87338,543.48785,0.44275805,449.17917,570.648,0.76428425,492.3371,569.8134,0.6710397,501.19016,592.137,0.70795023,453.17313,532.06213,0.5323855,540.6522,516.1614,0.81516165,501.05344,437.3826,0.6865288,365.86325,793.1446,0.47667906,0.024242466,0.02006073,0.034388747,0.034063164,0.023218136,0.038475573,0.020614767,0.06164348,0.020675901,0.06808247,0.34546542,0.034546543,0.02006073,0.06808247,1.3920406941324472,2.7840813882648945,1.6830283500254155,8.415141750127077,1.4187326934188604,8.512396160513163,1.2568285640861308,8.797799948602915,0.7247009230156739,10.87051384523511,6.665131,0.6665131,0,2,6
"28",390.4216,551.921,0.81395537,457.35254,556.12616,0.7834671,434.59625,543.35394,0.47802085,449.12592,570.7483,0.7746706,492.61,570.0446,0.67558557,500.9688,591.9953,0.67450523,452.7713,531.76965,0.5465449,540.4521,515.3546,0.8333838,500.4257,437.1274,0.66387993,1229.2606,275.63763,0.5475362,0.0145012615,0.0056209164,0.024505623,0.003784784,0.011922059,0.008760946,0.016566638,0.027707195,0.022587772,33.553745,33.6897,3.3689702,0.003784784,33.553745,1.701758349314332,3.403516698628664,1.8022968627512455,9.011484313756227,1.9640186509738367,11.78411190584302,1.6973380451755864,11.881366316229105,0.9343606444696585,14.015409667044878,6.7915497,0.679155,0,1,6
"29",391.2243,551.83203,0.8093676,456.8444,556.6075,0.76954764,434.82468,543.4497,0.4740455,449.73068,570.8874,0.76642907,492.30328,569.65485,0.67644584,501.02463,591.96906,0.69307715,453.54614,531.8843,0.5227668,540.0723,515.0777,0.8386669,499.64926,437.06256,0.68049705,1229.8009,276.083,0.47527704,0.026920717,0.023330634,0.008256199,0.020685248,0.016532358,0.0020559682,0.026109124,0.0156667,0.025971059,0.023339607,0.1888676,0.01888676,0.0020559682,0.026920717,1.6939284577965736,3.3878569155931473,1.5189783580601215,7.594891790300608,1.505061845605572,9.030371073633432,1.6861426665314607,11.802998665720224,0.929169854770104,13.937547821551561,6.7061205,0.67061204,0,2,6
"30",391.5086,551.7824,0.81578106,457.36707,556.1186,0.77611077,435.35095,543.41437,0.4590034,449.17798,570.4811,0.77419865,492.329,570.345,0.67984045,501.2733,591.84875,0.67865604,452.74515,531.67804,0.53004545,540.1049,515.4532,0.83350843,500.1362,437.0792,0.6636357,451.30576,461.8067,0.44226333,0.00961999,0.023856135,0.017582027,0.02286604,0.023020128,0.00920764,0.027570654,0.0125633385,0.016240748,26.67808,26.840607,2.6840606,0.00920764,26.67808,1.3514736667275429,2.7029473334550858,1.7711997754871844,8.855998877435923,1.7131587273130815,10.278952363878489,1.6734902353159018,11.714431647211313,1.1043809187908968,16.56571378186345,6.6530433,0.6653043,0,2,6
"31",391.6042,552.14136,0.808765,457.80203,555.2544,0.791638,428.9058,575.9748,0.46236542,448.62094,569.93,0.7532119,492.01422,570.3199,0.66737133,501.45026,592.4921,0.68212897,451.67892,531.2242,0.53316,540.1651,515.2616,0.81809324,500.1038,437.13712,0.66367126,366.08633,793.88464,0.49966332,0.012381852,0.03224959,1.1064063,0.026119106,0.010526226,0.022242248,0.03862668,0.00669396,0.0022124362,11.427944,12.685403,1.2685403,0.0022124362,11.427944,1.9763004183769226,3.952600836753845,1.4750008590519428,7.375004295259714,1.6874231901019812,10.124539140611887,1.6496418038649219,11.547492627054453,1.1833515835305055,17.750273752957582,6.680069,0.6680069,0,2,6
"32",392.0033,552.2342,0.7919875,458.64233,554.4345,0.839803,428.93042,576.572,0.45286387,449.11105,569.7259,0.7237594,492.73087,569.8841,0.67102957,501.1529,591.8344,0.66125757,451.35437,531.33716,0.52306396,540.1504,515.1872,0.82398546,500.17957,437.25452,0.67981863,1229.6565,274.8956,0.4899303,0.013658783,0.03913394,0.019924553,0.017697066,0.027958158,0.024060426,0.011455188,0.0025280656,0.004657717,33.58411,33.745186,3.3745186,0.0025280656,33.58411,2.321529448032379,4.643058896064758,2.142995277047157,10.714976385235786,1.791587154691418,10.749522928148508,1.9284368247858115,13.499057773500681,1.3964960825939974,20.94744123890996,6.6574993,0.6657499,0,2,7
"33",391.43622,551.74884,0.8188208,458.4991,554.25806,0.8127843,448.68845,592.98126,0.44768554,449.10968,569.25653,0.7297174,491.96094,569.5847,0.6762625,501.469,591.84564,0.6998239,451.47607,531.18994,0.5353596,539.8914,514.6856,0.8203735,499.85638,437.2206,0.6867871,364.79776,793.39014,0.5268392,0.024880676,0.007575341,0.85611707,0.015645413,0.027536158,0.01054335,0.0063669872,0.01881654,0.010831826,33.612453,34.590767,3.4590766,0.0063669872,33.612453,3.416797637939453,6.833595275878906,2.1610165745019914,10.805082872509956,2.362342171370983,14.174053028225899,2.029799938734089,14.20859957113862,1.6055764409403006,24.08364661410451,6.754454,0.67544544,0,1,7
"34",392.3418,549.8549,0.7321529,458.29855,553.662,0.81530017,435.56152,542.6156,0.47215194,448.2109,568.6402,0.7172466,492.0406,569.5978,0.6596352,501.41473,591.83984,0.6959687,451.24878,530.9295,0.52490866,539.9884,515.0094,0.84839815,499.67923,437.63577,0.6834951,1229.1871,275.7498,0.5818625,0.069976255,0.020963553,1.7349403,0.0363266,0.0026904906,0.0018189729,0.011522462,0.011266815,0.015045947,33.584396,35.48895,3.548895,0.0018189729,33.584396,3.5039857625961304,7.007971525192261,2.86701819896698,14.3350909948349,2.392329625785351,14.353977754712105,2.531849701489721,17.722947910428047,1.810388812671105,27.155832190066576,6.7311196,0.673112,0,1,8
"35",392.6965,545.0526,0.70988655,457.8216,553.2706,0.7927206,438.27008,542.60675,0.4953218,448.25784,567.4147,0.74460965,492.83917,569.04803,0.6638353,501.16263,591.54584,0.7211312,450.60934,529.4129,0.5491642,540.0945,514.3395,0.83530384,499.52127,437.22592,0.70798206,364.13043,792.8823,0.57732326,0.16051295,0.020565633,0.090285726,0.04088078,0.032317083,0.012909817,0.054863032,0.022608947,0.014641225,33.594795,34.04438,3.404438,0.012909817,33.594795,3.4766664505004883,6.953332901000977,3.0110936880111696,15.055468440055847,2.956588168938955,17.739529013633728,2.5369165390729904,17.758415773510933,1.9950123918553193,29.92518587782979,6.7972784,0.67972785,0,1,8
"36",395.14923,537.17615,0.7464084,452.8717,551.073,0.66020334,429.3797,566.2967,0.45010883,449.49326,564.81494,0.7863627,493.59393,567.6757,0.5988658,498.9511,589.3415,0.6113744,450.16257,526.2189,0.5701341,540.06335,515.7937,0.88691133,502.78406,435.59244,0.59281576,1228.9028,384.9107,0.6567576,0.27498397,0.180527,0.8434402,0.09594471,0.052205905,0.104083024,0.107504226,0.048485223,0.12162806,31.872526,33.70133,3.370133,0.048485223,31.872526,3.3872854709625244,6.774570941925049,3.4314122200012207,17.157061100006104,3.0709335605303445,18.425601363182068,3.015665990965707,21.10966193675995,2.2006610008577505,33.00991501286626,6.5599422,0.65599424,0,1,8
"37",398.49527,519.7171,0.82853854,454.25558,539.77344,0.679622,439.31216,576.7981,0.608901,449.07056,558.1012,0.7800106,483.37393,567.7504,0.6206788,488.66562,590.2144,0.5797597,450.33322,519.79645,0.5958508,541.8837,514.91046,0.8966063,505.41693,435.48553,0.6664554,362.82492,793.33936,0.5800943,0.5925597,0.37946627,0.48181757,0.22423461,0.34067583,0.34408227,0.21415637,0.0674444,0.08783476,31.918385,34.650658,3.4650657,0.0674444,31.918385,3.417599320411682,6.835198640823364,3.4495216369628907,17.247608184814453,3.4370211362838745,20.622126817703247,3.127238154411316,21.89066708087921,2.425181754678488,36.37772632017732,6.836518,0.6836518,0,0,7
