"","leftEar_x","leftEar_y","leftEar_p","leftShoulder_x","leftShoulder_y","leftShoulder_p","neck_x","neck_y","neck_p","nose_x","nose_y","nose_p","rightEar_x","rightEar_y","rightEar_p","rightShoulder_x","rightShoulder_y","rightShoulder_p","spineLower_x","spineLower_y","spineLower_p","spineMid_x","spineMid_y","spineMid_p","spineUpper_x","spineUpper_y","spineUpper_p","tailBase_x","tailBase_y","tailBase_p","Movement_leftEar","Movement_leftShoulder","Movement_neck","Movement_nose","Movement_rightEar","Movement_rightShoulder","Movement_spineLower","Movement_spineMid","Movement_spineUpper","Movement_tailBase","All_bp_movements_Animal_1_sum","All_bp_movements_Animal_1_mean","All_bp_movements_Animal_1_min","All_bp_movements_Animal_1_max","Mean_All_bp_movements_Animal_1_mean_2","Sum_All_bp_movements_Animal_1_mean_2","Mean_All_bp_movements_Animal_1_mean_5","Sum_All_bp_movements_Animal_1_mean_5","Mean_All_bp_movements_Animal_1_mean_6","Sum_All_bp_movements_Animal_1_mean_6","Mean_All_bp_movements_Animal_1_mean_7.5","Sum_All_bp_movements_Animal_1_mean_7.5","Mean_All_bp_movements_Animal_1_mean_15","Sum_All_bp_movements_Animal_1_mean_15","Sum_probabilities","Mean_probabilities","Low_prob_detections_0.1","Low_prob_detections_0.5","Low_prob_detections_0.75"
"10",670.7528,179.45284,0.87051946,700.2967,189.24373,0.83752614,703.27844,165.96413,0.92775273,710.9659,177.13078,0.91132015,728.75183,174.35275,0.9648118,724.2081,199.7325,0.8314423,743.8931,163.74751,0.793133,772.7019,205.78882,0.93129385,787.2667,279.9001,0.9280348,706.6123,426.48563,0.9580005,0.0015157064,0.03727501,0.043441486,0.01870449,0.060257975,0.023761647,0.0120501425,0.033333406,0.09919841,0.13738708,0.46692532,0.04669253,0.0015157064,0.13738708,0.05080406926572323,0.10160813853144646,0.05375739112496376,0.2687869556248188,0.06890342695017655,0.41342056170105934,0.08172892513019699,0.5721024759113789,2.415425688197667,26.569682570174336,8.9538355,0.89538354,0,0,0
"11",670.59814,179.46687,0.86919683,699.3005,189.64017,0.8229437,701.86633,165.96413,0.9418689,710.09454,177.13078,0.9143601,727.50397,174.35275,0.9372889,723.47546,199.32515,0.8279632,743.82513,163.14847,0.7820002,771.4515,205.59137,0.9189354,789.03296,277.08496,0.9589546,706.6123,422.51382,0.9016719,0.005176629,0.03573995,0.047070313,0.029044596,0.04159546,0.027943045,0.020096371,0.042197347,0.110777624,0.13239339,0.49203473,0.049203474,0.005176629,0.13239339,0.04794800281524658,0.09589600563049316,0.047441689670085906,0.23720844835042953,0.05299840494990349,0.31799042969942093,0.06608914796795164,0.46262403577566147,2.2182405036874115,26.61888604424894,8.875183,0.8875183,0,0,0
"12",670.59814,181.3757,0.9000035,698.7933,189.64017,0.81302905,701.0302,166.25546,0.9389134,709.2205,177.21703,0.93192255,727.3425,174.17215,0.91228795,722.6901,198.6437,0.82324564,743.54944,162.86278,0.7817211,771.4515,205.59137,0.90227556,789.4152,273.0693,0.92411363,708.95917,417.88336,0.93972486,0.06362762,0.016906738,0.02951411,0.029275602,0.008074629,0.034658995,0.013234094,0,0.1344603,0.17304127,0.5027934,0.050279338,0,0.17304127,0.04974140599370003,0.09948281198740005,0.049370554834604265,0.24685277417302132,0.047914631043871246,0.28748778626322746,0.05260996680174555,0.36826976761221886,2.0514742601662874,26.669165382161736,8.867237,0.8867237,0,0,0
"13",669.9149,186.56284,0.8721986,698.65784,189.75873,0.815182,698.93494,167.58052,0.9213596,708.1736,177.21703,0.959756,727.0187,174.17215,0.9275149,722.6901,197.74414,0.86257,743.4843,162.25348,0.7460207,771.4515,204.0964,0.9042322,791.9541,269.62686,0.9259737,712.9508,415.17563,0.94259876,0.17439789,0.0059999856,0.082636826,0.034897868,0.010795085,0.029985555,0.02042564,0.049832154,0.1425807,0.16077933,0.71233106,0.07123311,0.0059999856,0.17439789,0.060756223276257515,0.12151244655251503,0.05446481183171272,0.2723240591585636,0.05301431380212307,0.3180858828127384,0.05124584212899208,0.35872089490294456,1.9100284636286753,26.740398490801454,8.877406,0.8877406,0,0,1
"14",668.16705,190.96852,0.88165903,697.779,191.47215,0.8740773,694.2983,170.5318,0.97739464,705.4693,178.42867,1,724.6505,174.17215,0.96789145,722.6901,197.74414,0.9083852,740.17035,161.69319,0.78228545,772.44116,202.08759,0.88440907,793.28723,265.90762,0.94390017,721.06616,411.73907,0.9182605,0.15799119,0.0641889,0.18320796,0.0987771,0.078938805,0,0.11203315,0.07464608,0.13169818,0.29376656,1.1952479,0.11952479,0,0.29376656,0.09537895023822784,0.1907579004764557,0.06738664880394936,0.3369332440197468,0.06530814183255036,0.3918488509953022,0.062515810664211,0.437610674649477,1.7906615521758795,26.859923282638192,9.138263,0.9138263,0,0,0
"15",665.54297,196.50034,0.9414404,697.72406,194.2832,0.9445522,692.08295,172.56822,1,704.94604,179.5392,1,723.9335,174.20505,0.95438796,724.82513,197.74414,0.9554599,739.0729,161.53862,0.8071792,774.30273,197.96785,0.98748666,795.6589,261.6932,0.9686791,728.48517,409.05432,0.84840983,0.2040882,0.09371957,0.1003035,0.040921096,0.02392651,0.07116699,0.036943495,0.15069349,0.1611969,0.26299462,1.1459543,0.11459543,0.02392651,0.26299462,0.1170601099729538,0.2341202199459076,0.08096722811460495,0.40483614057302475,0.07525477868815263,0.4515286721289158,0.07234918272921018,0.5064442791044712,0.07960452598830065,1.1940678898245096,9.407596,0.94075954,0,0,0
"16",665.394,206.81021,0.93205565,697.4726,196.80525,0.8776653,689.72766,175.53584,0.99078333,702.9867,182.13289,1,722.4891,175.01692,0.9957115,727.2492,198.25648,0.9722673,737.07825,161.53862,0.8578626,775.74884,193.9793,0.9422144,796.86224,258.2861,0.97675574,740.2935,406.9502,0.86013705,0.3436984,0.08448514,0.12628955,0.1083527,0.055231057,0.08258748,0.06648763,0.14142057,0.120445736,0.3998117,1.52881,0.152881,0.055231057,0.3998117,0.133738212287426,0.267476424574852,0.10170273259282112,0.5085136629641056,0.09295285617311795,0.5577171370387077,0.08634423837065697,0.6044096685945988,0.08813534639775752,1.322030195966363,9.405453,0.94054526,0,0,0
"17",664.5772,210.56506,0.97002363,697.2994,199.30978,0.8574451,688.5104,177.04729,0.9156721,700.8818,185.30775,0.9535156,720.5537,175.73253,0.9810864,727.6752,198.41074,1,732.2497,160.95088,0.80081105,776.24994,190.2235,0.86776817,798.11633,253.72081,0.96472573,749.56274,406.7831,0.8056008,0.12808865,0.083683826,0.0646894,0.12697531,0.06878086,0.015101105,0.1621397,0.12630264,0.15781365,0.3090244,1.2425996,0.12425996,0.015101105,0.3090244,0.13857048004865646,0.2771409600973129,0.11649885773658752,0.5824942886829376,0.10546227109928925,0.6327736265957355,0.09742530009576253,0.6819771006703377,0.09479934747020403,1.4219902120530605,9.116649,0.91166484,0,0,0
"18",661.9312,211.45207,1,695.8907,201.70087,0.9210475,685.9078,179.48659,0.9447192,698.7281,186.85391,0.9198617,718.1633,177.75813,0.90526295,727.6752,198.43822,0.9667413,728.75616,160.69104,0.6100954,776.24994,187.78957,0.83413905,799.59094,250.4074,0.96284276,758.0582,405.8884,0.84703,0.09302377,0.09250639,0.11890105,0.08837401,0.10444028,0.00091603596,0.116772674,0.08113098,0.12089112,0.28474894,1.1017052,0.11017052,0.00091603596,0.28474894,0.11721524223685265,0.2344304844737053,0.12428634017705917,0.6214317008852959,0.1154441349208355,0.692664809525013,0.10613487820540156,0.7429441474378109,0.09095000649491945,1.3642500974237919,8.911739,0.89117396,0,0,1
"19",657.81506,211.45207,0.9754719,693.5034,201.98691,0.9203526,683.77936,180.41695,0.9089482,697.397,187.94925,0.89924634,717.65265,178.45537,0.81575215,727.6752,198.43822,0.96517473,728.5894,160.1841,0.6825845,776.24994,184.71017,0.84039253,799.99884,247.56288,0.946306,767.0785,405.5779,0.9113686,0.13720499,0.080144785,0.07742904,0.057461407,0.02880841,0,0.017788757,0.10264638,0.095787,0.30085355,0.89812434,0.089812435,0,0.30085355,0.09999147802591324,0.19998295605182648,0.11834386885166168,0.5917193442583084,0.1185406893491745,0.711244136095047,0.11178246353353773,0.7824772447347641,0.08635870789488156,1.2953806184232235,8.865597,0.88655967,0,0,1
"20",654.7897,211.45207,0.9368952,690.4612,201.98691,0.9260316,681.2291,180.41695,0.88174766,694.93915,187.94925,0.9593613,714.96735,178.47205,0.8741465,726.68475,198.43822,0.9974719,726.9681,160.1841,0.71885,774.959,183.54251,0.86765844,800.2859,245.92285,0.99101657,772.5835,405.1617,0.90794045,0.10084636,0.10140788,0.085007735,0.08192749,0.08951182,0.033013918,0.054044597,0.058023002,0.055498697,0.18402386,0.8433053,0.08433053,0.033013918,0.18402386,0.0870714820921421,0.1741429641842842,0.1122908890247345,0.5614544451236725,0.11267497887214024,0.6760498732328415,0.11365352358136858,0.7955746650695801,0.08233850275476774,1.235077541321516,9.06112,0.906112,0,0,1
"21",653.4617,210.83325,0.94008636,687.9863,201.98691,0.9237809,679.7472,180.41695,0.94671535,692.3475,187.94925,0.96482265,712.5568,178.47205,0.83155143,724.53406,197.22478,1,726.93524,159.92325,0.65827525,773.2088,181.8735,0.9203896,800.3025,242.9691,0.982104,775.8264,404.0545,0.8901774,0.048836805,0.082495116,0.049397785,0.08638916,0.08035075,0.082313284,0.008763591,0.08061378,0.098459914,0.11422415,0.7318443,0.07318443,0.008763591,0.11422415,0.07875747978687286,0.15751495957374573,0.09635157585144043,0.48175787925720215,0.1057731459538142,0.6346388757228851,0.10703347197600774,0.7492343038320541,0.08183199937144915,1.2274799905717373,9.057903,0.9057903,0,0,1
"22",651.4466,207.7723,0.863388,686.888,200.90877,0.89669085,679.68726,180.00246,0.95486313,691.6746,187.27571,1,711.5368,178.47205,0.867808,723.97797,195.95682,1,725.9928,159.6339,0.6133262,772.5832,179.4426,0.90844136,800.2859,241.2368,0.9631404,777.5495,401.6634,0.92126787,0.12215654,0.05130205,0.013960028,0.031734716,0.03400065,0.046151433,0.03286209,0.08367067,0.05774598,0.09824255,0.5718267,0.05718267,0.013960028,0.12215654,0.06518355011940002,0.13036710023880005,0.08293611705303192,0.4146805852651596,0.08982342481613159,0.5389405488967896,0.09883164933749608,0.6918215453624725,0.0829351765414079,1.2440276481211185,8.988925,0.8988925,0,0,1
"23",647.21027,204.59901,0.95845145,684.60205,199.16988,0.8228434,678.6947,177.95345,0.95193934,690.82776,185.57658,0.952412,711.38,178.15422,0.81623495,722.84454,195.12387,1,725.98126,159.6339,0.616029,769.38043,177.16096,0.8258329,800.2859,239.97894,0.94349694,780.1087,401.0356,0.91709584,0.17643435,0.0957387,0.075891815,0.06328252,0.011813314,0.04688577,0.0003845215,0.13107888,0.041928608,0.08783589,0.73127437,0.07312743,0.0003845215,0.17643435,0.06515505164861679,0.13031010329723358,0.07552749961614609,0.37763749808073044,0.0813013364871343,0.4878080189228058,0.08743828322206225,0.6120679825544357,0.08475955054163933,1.27139325812459,8.804337,0.8804337,0,0,1
"24",642.06146,201.53651,0.92394596,682.6469,198.11908,0.79900604,675.8503,175.44781,1,689.71454,182.71776,0.90490997,711.30145,175.81723,0.74728334,721.7014,193.28947,0.99227804,721.6095,159.11247,0.66050863,766.52795,174.23042,0.74483407,798.6772,238.12022,0.9868397,780.923,398.67822,0.9312989,0.19969167,0.07398756,0.12635452,0.102264054,0.077943675,0.07204744,0.14675835,0.1363195,0.08194011,0.08313529,1.100442,0.1100442,0.07204744,0.19969167,0.09158581867814064,0.18317163735628128,0.07957385331392289,0.3978692665696144,0.08128028362989426,0.48768170177936554,0.08540746037449155,0.5978522226214409,0.08843479032317797,1.3265218548476696,8.690905,0.86909044,0,0,3
"25",638.6554,195.61996,0.8711111,680.78156,195.24675,0.8753419,674.7082,172.60553,1,687.845,179.87819,0.98951614,709.6697,173.80621,0.7840432,718.58856,191.5882,0.9620172,714.8728,157.33105,0.5770531,764.3142,171.766,0.7515143,798.1508,235.47157,1,782.82794,397.00842,0.9169416,0.22756405,0.1141628,0.10210536,0.11332567,0.086325474,0.11824743,0.23227498,0.11042351,0.09001491,0.08444022,1.2788845,0.12788846,0.08444022,0.23227498,0.11896632984280586,0.23793265968561172,0.08828543871641159,0.44142719358205795,0.08762628709276517,0.525757722556591,0.08793859396662031,0.6155701577663422,0.09384785195191701,1.4077177792787552,8.727538,0.8727538,0,0,1
"26",634.622,189.47072,0.8806112,677.9118,191.35976,0.84014666,674.02655,168.15218,0.94961953,685.9091,177.43059,0.9416507,708.0512,172.38986,0.806273,715.6864,190.76666,0.9454413,713.58545,155.57234,0.623543,761.22485,169.41203,0.75419694,796.52313,233.4942,1,783.38983,395.7828,0.901991,0.2451336,0.16105275,0.15017395,0.1040207,0.071689874,0.10053995,0.07265099,0.12946603,0.0853708,0.044942625,1.1650412,0.11650412,0.044942625,0.2451336,0.12219628691673279,0.24439257383346558,0.09694937616586685,0.48474688082933426,0.09298855190475781,0.5579313114285469,0.09175169148615428,0.64226184040308,0.09833456153670947,1.475018423050642,8.643473,0.8643473,0,0,1
"27",629.1253,182.66502,0.9142764,672.79004,188.56961,0.8400257,671.5129,164.75581,0.9274462,680.52795,175.17807,0.8797523,705.2373,169.14111,0.79291713,710.5268,190.29878,0.8387493,712.7048,155.15077,0.5949963,757.3852,168.87413,0.7804395,793.75616,231.6733,0.97391754,789.4697,395.2234,0.93963706,0.29160708,0.19441476,0.14084595,0.19445299,0.14326519,0.17269258,0.032545898,0.12923852,0.110412434,0.20351924,1.6129947,0.16129947,0.032545898,0.29160708,0.13890179246664047,0.27780358493328094,0.11777273565530777,0.5888636782765388,0.10767439131935437,0.6460463479161263,0.10274725407361984,0.7192307785153389,0.1057359034816424,1.586038552224636,8.482158,0.84821576,0,0,1
"28",623.00916,178.65047,0.9091765,666.3934,185.98991,0.84049696,665.931,162.1664,0.8759022,674.9612,171.59866,0.95445,697.8458,167.58936,0.8484135,704.16095,190.188,0.93324274,707.2538,153.39885,0.658101,752.8033,168.36528,0.82596236,791.26086,229.90067,0.9902718,791.66754,394.222,0.8336184,0.24386689,0.22990866,0.2051073,0.22060803,0.25175366,0.21222694,0.19085337,0.15366928,0.102027975,0.08050673,1.8905288,0.18905288,0.08050673,0.25175366,0.17517617344856262,0.35035234689712524,0.14095782488584518,0.7047891244292259,0.12965275968114534,0.7779165580868721,0.1192998896752085,0.8350992277264595,0.11359055489301681,1.7038583233952522,8.669636,0.86696357,0,0,1
"29",617.855,172.28102,0.88353395,659.4952,183.23155,0.93377125,661.40314,158.3171,1,669.78625,169.7813,0.8429876,692.8292,167.3331,0.85322535,699.4479,187.70866,0.8380203,703.1462,150.50621,0.65656406,748.5363,168.36528,0.948411,786.4101,229.06952,0.963953,796.81,393.52322,0.86226267,0.27312055,0.24764138,0.19809918,0.18282562,0.16743807,0.17751428,0.16746403,0.14223225,0.16404866,0.17299043,1.8933746,0.18933746,0.14223225,0.27312055,0.1891951709985733,0.3783903419971466,0.15681647658348083,0.7840823829174042,0.1490210977693399,0.8941265866160393,0.13817914575338364,0.9672540202736855,0.11824473291635514,1.773670993745327,8.782729,0.8782729,0,0,1
"30",610.80383,166.03499,1,651.4801,182.02487,0.84540164,657.04675,156.1545,1,662.8763,168.87686,0.8518052,685.39276,165.97678,0.86316186,689.4484,187.6183,0.8339358,694.6169,150.46333,0.7880261,739.58044,168.36528,0.9249291,779.7544,228.84276,0.99677706,799.56305,393.3386,0.8498619,0.31399152,0.27018002,0.16212106,0.23229705,0.2519713,0.33332863,0.2843135,0.29852906,0.22198541,0.09197453,2.4606922,0.24606922,0.09197453,0.33332863,0.21770334243774414,0.4354066848754883,0.1804526299238205,0.9022631496191025,0.17169193426767984,1.030151605606079,0.16288511561495916,1.1401958093047142,0.12700965255498886,1.905144788324833,8.953899,0.8953899,0,0,0
"31",602.54034,162.15839,0.9563831,643.83057,179.4577,0.9536512,648.1171,153.64081,0.9656867,655.1231,166.68463,0.85181373,677.0132,165.88881,0.9331241,682.0201,187.33961,0.8140349,690.0216,148.21806,0.8762207,731.1289,170.36986,0.8976347,774.4785,227.86232,0.9698624,800.14954,392.45255,0.8866046,0.3042537,0.26896048,0.3092228,0.26857147,0.27933463,0.2477857,0.17048232,0.28953376,0.17887351,0.035418868,2.3524375,0.23524375,0.035418868,0.3092228,0.24065648764371872,0.48131297528743744,0.2042005568742752,1.021002784371376,0.1895844837029775,1.137506902217865,0.18077076545783452,1.2653953582048416,0.13250050296386082,1.9875075444579124,9.105016,0.9105016,0,0,0
"32",595.70404,157.83098,0.95548946,633.9431,177.18486,0.8095199,641.8919,150.43259,0.9929885,647.22894,164.14154,0.92148876,670.5839,163.47537,0.90773904,671.2528,185.67938,0.7987024,682.10187,147.58559,0.9035709,725.43964,171.21402,0.89759743,770.6226,227.7693,0.9727166,800.14954,391.3742,0.92570525,0.2696943,0.3381773,0.23344295,0.27645603,0.22891062,0.36315063,0.2648318,0.19171855,0.12856726,0.035944622,2.330894,0.2330894,0.035944622,0.36315063,0.23416657745838165,0.4683331549167633,0.21855854392051696,1.0927927196025848,0.20901536444822946,1.2540921866893768,0.19579947207655227,1.3705963045358658,0.13975579887628556,2.0963369831442833,9.085518,0.9085518,0,0,0
"33",590.4362,150.31152,0.9797444,625.23944,172.35754,0.9018022,634.2702,147.31032,0.9129312,637.22327,159.89456,0.9625502,660.81354,162.69308,0.97334146,660.3381,185.05884,0.80121773,675.96765,146.084,0.9208152,717.9441,171.63997,0.9194518,765.11346,224.23184,1,800.14954,388.56067,0.90609497,0.30603588,0.33175784,0.274548,0.36232334,0.3267218,0.36441198,0.21051095,0.25025457,0.21823642,0.093784586,2.7385855,0.27385855,0.093784586,0.36441198,0.2534739747643471,0.5069479495286942,0.235519677400589,1.177598387002945,0.22777521113554636,1.3666512668132782,0.2182786762714386,1.5279507339000702,0.15066833396752674,2.2600250095129013,9.277948,0.9277948,0,0,0
"34",582.8258,146.2297,1,617.8017,171.10689,0.85913825,630.8759,145.38289,0.9190115,631.3234,159.19044,0.92498016,654.0801,162.07745,0.93781114,649.888,184.31985,0.8851393,669.64496,145.77565,0.89985824,711.13245,173.44368,0.9362162,761.4916,221.22849,1,796.90094,382.8193,0.9496487,0.28786498,0.25140533,0.13011178,0.19805698,0.2253848,0.34920564,0.21100691,0.23488031,0.15683755,0.21989045,2.2646446,0.22646447,0.13011178,0.34920564,0.2501615062355995,0.500323012471199,0.24294507801532744,1.2147253900766373,0.23401047537724176,1.4040628522634506,0.22758796172482626,1.5931157320737839,0.15977846930424372,2.396677039563656,9.311804,0.93118036,0,0,0
"35",577.7702,140.273,0.9639464,610.9802,166.90555,0.92802733,625.4264,139.6262,1,624.2212,155.32172,0.9139997,649.70874,159.57025,0.898932,642.76245,182.68109,0.888807,662.3959,144.32063,0.91382754,702.1782,173.44368,0.93109703,754.0453,216.41693,1,796.90094,374.6227,0.9107085,0.26043025,0.2670492,0.26423204,0.26958567,0.16797705,0.24371888,0.24645554,0.29847413,0.29551888,0.2732198,2.5866616,0.25866616,0.16797705,0.29847413,0.2425653114914894,0.4851306229829788,0.2454644650220871,1.2273223251104355,0.2455652579665184,1.4733915477991104,0.23753271571227483,1.6627290099859238,0.1714008445541064,2.571012668311596,9.349345,0.9349345,0,0,0
