"","leftEar_x","leftEar_y","leftEar_p","leftShoulder_x","leftShoulder_y","leftShoulder_p","neck_x","neck_y","neck_p","nose_x","nose_y","nose_p","rightEar_x","rightEar_y","rightEar_p","rightShoulder_x","rightShoulder_y","rightShoulder_p","spineLower_x","spineLower_y","spineLower_p","spineMid_x","spineMid_y","spineMid_p","spineUpper_x","spineUpper_y","spineUpper_p","tailBase_x","tailBase_y","tailBase_p","Movement_leftEar","Movement_leftShoulder","Movement_neck","Movement_nose","Movement_rightEar","Movement_rightShoulder","Movement_spineLower","Movement_spineMid","Movement_spineUpper","Movement_tailBase","All_bp_movements_Animal_1_sum","All_bp_movements_Animal_1_mean","All_bp_movements_Animal_1_min","All_bp_movements_Animal_1_max","Mean_All_bp_movements_Animal_1_mean_2","Sum_All_bp_movements_Animal_1_mean_2","Mean_All_bp_movements_Animal_1_mean_5","Sum_All_bp_movements_Animal_1_mean_5","Mean_All_bp_movements_Animal_1_mean_6","Sum_All_bp_movements_Animal_1_mean_6","Mean_All_bp_movements_Animal_1_mean_7.5","Sum_All_bp_movements_Animal_1_mean_7.5","Mean_All_bp_movements_Animal_1_mean_15","Sum_All_bp_movements_Animal_1_mean_15","Sum_probabilities","Mean_probabilities","Low_prob_detections_0.1","Low_prob_detections_0.5","Low_prob_detections_0.75","Probability_sniffing_up","sniffing_up","Probability_sniffing_down","sniffing_down","Probability_grooming","grooming","Probability_rearing","rearing","Probability_turning","turning","Probability_moving","moving","Probability_rest","rest","Probability_running","running","Probability_top","top","Probability_other","other"
"0",683.88165,175.40448,0.89366704,723.676,190.76495,0.8913202,731.1198,165.1192,1,733.5588,179.36632,0.93808115,748.33264,178.50952,0.8327749,743.56635,203.22208,0.64703256,758.2098,170.92078,0.43399394,797.0457,214.53651,0.9666407,777.10474,290.8005,0.9533764,674.4901,434.7629,0.8861664,23.533918,24.94657,24.984453,25.172312,25.644306,25.694576,25.907871,27.51379,27.657764,26.748951,257.8045,25.78045,23.533918,27.657764,25.78045,25.78045,25.78045,25.78045,25.78045,25.78045,25.78045,25.78045,25.78045,25.78045,8.443053,0.84430534,0,1,2,0,0,0.2305,0,0,0,0.2095,0,0.003,0,0.409,0,0.0005,0,0.9985,1,0.006,0,0.003,0
"1",683.88165,176.59001,0.9560283,723.676,190.76495,0.83134055,731.1198,165.25446,1,733.5588,179.36632,0.9970613,748.33264,178.50952,0.8740189,743.56635,203.22208,0.67511773,758.2098,170.92078,0.5087293,797.0457,214.53651,0.84957635,777.7788,290.8005,0.9760304,679.9061,435.60278,0.87738794,0.03951772,0,0.0045084637,0,0,0,0,0,0.022469075,0.18269165,0.2491869,0.02491869,0,0.18269165,12.902685,25.80537,12.902685,25.80537,12.902685,25.80537,12.902685,25.80537,12.902685,25.80537,8.545291,0.8545291,0,0,2,0.0135,0,0.1145,0,0.0025,0,0.091,0,0.0505,0,0.884,1,0.5345,1,0.5595,1,0.0695,0,0.0075,0
"2",683.88165,176.59001,0.93143505,723.676,190.76495,0.9340663,731.1198,165.25446,1,733.5588,179.36632,0.95172465,748.33264,178.50952,0.9079161,743.56635,203.22208,0.7400482,758.2098,170.92078,0.5307803,797.0457,214.53651,0.78423685,778.4029,290.8005,0.9551037,686.54663,436.1841,0.86731035,0,0,0,0,0,0,0,0,0.020802816,0.22219667,0.24299948,0.024299948,0,0.22219667,0.02460932,0.04921864,8.60989,25.82967,8.60989,25.82967,8.60989,25.82967,8.60989,25.82967,8.602622,0.8602622,0,0,2,0.019,0,0.0585,0,0.002,0,0.0925,0,0.051,0,0.9075,1,0.6795,1,0.5115,1,0.089,0,0.0035,0
"3",679.0954,176.60449,0.94179,719.5151,190.50865,0.81211376,724.1117,165.25446,1,728.3757,178.42055,0.9793739,744.16235,176.2923,0.8360901,740.6893,202.41309,0.7569029,753.21954,166.58455,0.57729226,791.6087,213.03146,0.69632345,779.26624,289.1983,0.91138643,693.9019,436.34616,0.9083213,0.15954256,0.13896121,0.23360392,0.17562291,0.15743564,0.09962166,0.22036664,0.18804927,0.06066681,0.24523568,1.6791064,0.16791064,0.06066681,0.24523568,0.09610529,0.19221058,6.499395,25.99758,6.499395,25.99758,6.499395,25.99758,6.499395,25.99758,8.419594,0.84195936,0,0,2,0.0035,0,0.0475,0,0,0,0.053,0,0.039,0,0.621,1,0.009,0,0.856,1,0.084,0,0.0165,0
"4",675.1066,176.68497,0.9342887,712.7377,190.294,0.84130955,719.7733,165.25446,0.974451,722.7154,178.35738,0.9874722,738.43286,175.00482,0.9652167,736.1332,201.55307,0.8392425,749.33124,165.78986,0.585088,786.74615,209.32298,0.7935069,779.743,288.12137,0.906102,698.61993,438.18726,0.88097596,0.13298604,0.22602677,0.14461263,0.1886877,0.1957455,0.15455167,0.13228948,0.2038442,0.039258048,0.1688172,1.5868192,0.15868191,0.039258048,0.22602677,0.16329628,0.32659256,5.231252,26.156261,5.231252,26.156261,5.231252,26.156261,5.231252,26.156261,8.707654,0.8707654,0,0,1,0.0015,0,0.006,0,0,0,0.1045,0,0.0395,0,0.637,1,0.003,0,0.879,1,0.085,0,0.024,0
"5",671.4529,179.1909,0.9166227,709.0817,190.11038,0.9240968,712.9399,165.27946,0.96093595,718.4496,177.97227,0.9877496,733.8367,174.76328,1,732.6286,200.37297,0.8661107,745.88544,165.67343,0.63760346,781.68164,207.59079,0.86980456,780.3819,286.96158,0.94425744,704.3774,438.18726,0.89268225,0.14768429,0.12201844,0.2277827,0.14277185,0.1534178,0.123264395,0.11492557,0.17841835,0.04413775,0.19191487,1.446336,0.1446336,0.04413775,0.2277827,0.15165776,0.30331552,0.10408896,0.5204448,4.3834825,26.300896,4.3834825,26.300896,4.3834825,26.300896,8.999863,0.89998627,0,0,1,0.005,0,0.014,0,0,0,0.078,0,0.1115,0,0.605,1,0.0035,0,0.8225,1,0.1385,0,0.019,0
"6",671.1277,179.21088,0.91215736,705.9445,189.79721,0.8977784,707.55194,166.52048,0.98177826,716.2727,177.97227,1,732.6497,174.18889,1,730.7081,199.74672,0.861627,745.1456,164.97182,0.748189,781.0383,206.94344,0.91279495,782.45905,284.36475,0.944445,708.83124,438.18726,0.93586373,0.010860271,0.105093315,0.18430048,0.072562665,0.043954168,0.06733333,0.033986557,0.030421406,0.110845655,0.14846191,0.80781984,0.08078198,0.010860271,0.18430048,0.11270779,0.22541559,0.115261614,0.5763081,0.10020446,0.60122675,3.768811,26.381678,3.768811,26.381678,9.1946335,0.91946334,0,0,1,0.015,0,0.0035,0,0.001,0,0.2085,0,0.057,0,0.537,1,0.0405,0,0.7785,1,0.1845,0,0.0115,0
"7",670.9983,179.21088,0.8774861,704.6652,189.75781,0.8820443,706.5064,166.52048,0.9665776,715.3741,177.86842,1,732.40204,174.18889,1,728.74243,199.74672,0.85016125,744.8798,164.4914,0.78163624,777.76447,206.25584,0.9049634,783.9821,283.28107,0.91208833,708.83124,437.33316,0.91824514,0.004313151,0.042663448,0.034851074,0.030153388,0.008256022,0.065523274,0.018301796,0.1115097,0.062308434,0.02846985,0.40635014,0.040635012,0.004313151,0.1115097,0.060708497,0.12141699,0.11852863,0.59264314,0.102823846,0.6169431,0.09169454,0.6418618,3.302789,26.422312,9.093203,0.90932024,0,0,0,0.0235,0,0.01,0,0.001,0,0.131,0,0.0785,0,0.6355,1,0.0695,0,0.727,1,0.167,0,0.024,0
"8",670.9983,179.45915,0.87219894,702.9025,189.64017,0.85001713,705.6301,166.52048,0.9601057,713.52203,177.4591,0.99934316,730.94324,174.18889,0.95647013,726.3061,199.74672,0.8363338,744.83136,164.19897,0.7762195,775.8088,205.81339,0.91078836,784.5706,283.1568,0.896435,708.83124,435.19067,0.9499837,0.008275858,0.05888723,0.029209392,0.063224755,0.04862671,0.08121134,0.009880265,0.066837184,0.020049268,0.07141622,0.45761824,0.045761824,0.008275858,0.08121134,0.043198418,0.086396836,0.094098866,0.47049433,0.10640083,0.63840497,0.09467213,0.66270494,2.9408972,26.468075,9.007895,0.90078956,0,0,0,0.04,0,0.0245,0,0.0005,0,0.1395,0,0.0665,0,0.618,1,0.069,0,0.7335,1,0.198,0,0.01,0
"9",670.7983,179.45284,0.8830152,701.37915,189.52438,0.85157645,704.5487,166.25546,0.9605948,711.42847,177.44841,0.9447224,730.5596,174.35275,0.97415257,724.92084,199.74672,0.8429867,744.20593,163.92873,0.7914514,773.7019,205.7909,0.9595167,784.64136,281.30142,0.88305914,706.6123,430.60724,0.93424374,0.006670398,0.050925672,0.037113998,0.069786474,0.013906506,0.04617513,0.022710582,0.07023309,0.06189084,0.1697434,0.54915607,0.054915607,0.006670398,0.1697434,0.050338715,0.10067743,0.07334561,0.36672804,0.08756833,0.52540994,0.0990458,0.6933206,2.652299,26.52299,9.025319,0.9025319,0,0,0,0.0175,0,0.0045,0,0,0,0.113,0,0.0305,0,0.724,1,0.0235,0,0.758,1,0.1345,0,0.002,0
"10",670.7528,179.45284,0.87051946,700.2967,189.24373,0.83752614,703.27844,165.96413,0.92775273,710.9659,177.13078,0.91132015,728.75183,174.35275,0.9648118,724.2081,199.7325,0.8314423,743.8931,163.74751,0.793133,772.7019,205.78882,0.93129385,787.2667,279.9001,0.9280348,706.6123,426.48563,0.9580005,0.0015157064,0.03727501,0.043441486,0.01870449,0.060257975,0.023761647,0.0120501425,0.033333406,0.09919841,0.13738708,0.46692532,0.04669253,0.0015157064,0.13738708,0.05080407,0.10160814,0.053757392,0.26878697,0.068903424,0.41342056,0.08172893,0.5721025,2.4154258,26.569683,8.9538355,0.89538354,0,0,0,0.0275,0,0.022,0,0,0,0.1725,0,0.0295,0,0.6785,1,0.123,0,0.766,1,0.2275,0,0.0025,0
"11",670.59814,179.46687,0.86919683,699.3005,189.64017,0.8229437,701.86633,165.96413,0.9418689,710.09454,177.13078,0.9143601,727.50397,174.35275,0.9372889,723.47546,199.32515,0.8279632,743.82513,163.14847,0.7820002,771.4515,205.59137,0.9189354,789.03296,277.08496,0.9589546,706.6123,422.51382,0.9016719,0.005176629,0.03573995,0.047070313,0.029044596,0.04159546,0.027943045,0.020096371,0.042197347,0.110777624,0.13239339,0.49203473,0.049203474,0.005176629,0.13239339,0.047948003,0.095896006,0.04744169,0.23720846,0.052998405,0.31799042,0.066089146,0.46262404,2.2182405,26.618887,8.875183,0.8875183,0,0,0,0.0215,0,0.008,0,0.0005,0,0.1775,0,0.0055,0,0.663,1,0.042,0,0.7555,1,0.343,0,0.002,0
"12",670.59814,181.3757,0.9000035,698.7933,189.64017,0.81302905,701.0302,166.25546,0.9389134,709.2205,177.21703,0.93192255,727.3425,174.17215,0.91228795,722.6901,198.6437,0.82324564,743.54944,162.86278,0.7817211,771.4515,205.59137,0.90227556,789.4152,273.0693,0.92411363,708.95917,417.88336,0.93972486,0.06362762,0.016906738,0.02951411,0.029275602,0.008074629,0.034658995,0.013234094,0,0.1344603,0.17304127,0.5027934,0.050279338,0,0.17304127,0.049741406,0.09948281,0.049370553,0.24685277,0.04791463,0.28748778,0.052609965,0.36826977,2.0514743,26.669165,8.867237,0.8867237,0,0,0,0.035,0,0.0225,0,0.0035,0,0.2145,0,0.015,0,0.658,1,0.0365,0,0.744,1,0.3205,0,0.002,0
"13",669.9149,186.56284,0.8721986,698.65784,189.75873,0.815182,698.93494,167.58052,0.9213596,708.1736,177.21703,0.959756,727.0187,174.17215,0.9275149,722.6901,197.74414,0.86257,743.4843,162.25348,0.7460207,771.4515,204.0964,0.9042322,791.9541,269.62686,0.9259737,712.9508,415.17563,0.94259876,0.17439789,0.0059999856,0.082636826,0.034897868,0.010795085,0.029985555,0.02042564,0.049832154,0.1425807,0.16077933,0.71233106,0.07123311,0.0059999856,0.17439789,0.06075622,0.12151244,0.054464813,0.27232406,0.053014316,0.31808588,0.051245842,0.3587209,1.9100285,26.740398,8.877406,0.8877406,0,0,1,0.031,0,0.009,0,0.0045,0,0.1765,0,0.0255,0,0.629,1,0.01,0,0.756,1,0.4265,0,0.001,0
"14",668.16705,190.96852,0.88165903,697.779,191.47215,0.8740773,694.2983,170.5318,0.97739464,705.4693,178.42867,1,724.6505,174.17215,0.96789145,722.6901,197.74414,0.9083852,740.17035,161.69319,0.78228545,772.44116,202.08759,0.88440907,793.28723,265.90762,0.94390017,721.06616,411.73907,0.9182605,0.15799119,0.0641889,0.18320796,0.0987771,0.078938805,0,0.11203315,0.07464608,0.13169818,0.29376656,1.1952479,0.11952479,0,0.29376656,0.09537895,0.1907579,0.06738665,0.33693326,0.06530814,0.39184886,0.06251581,0.4376107,1.7906616,26.859922,9.138263,0.9138263,0,0,0,0.0655,0,0.029,0,0.0005,0,0.372,0,0.0565,0,0.494,0,0.084,0,0.792,1,0.125,0,0.003,0
"15",665.54297,196.50034,0.9414404,697.72406,194.2832,0.9445522,692.08295,172.56822,1,704.94604,179.5392,1,723.9335,174.20505,0.95438796,724.82513,197.74414,0.9554599,739.0729,161.53862,0.8071792,774.30273,197.96785,0.98748666,795.6589,261.6932,0.9686791,728.48517,409.05432,0.84840983,0.2040882,0.09371957,0.1003035,0.040921096,0.02392651,0.07116699,0.036943495,0.15069349,0.1611969,0.26299462,1.1459543,0.11459543,0.02392651,0.26299462,0.11706011,0.23412022,0.080967225,0.40483615,0.075254776,0.45152867,0.07234918,0.5064443,0.07960453,1.1940678,9.407596,0.94075954,0,0,0,0.129,0,0.0805,0,0,0,0.2855,0,0.1,0,0.617,1,0.001,0,0.186,0,0.117,0,0,0
"16",665.394,206.81021,0.93205565,697.4726,196.80525,0.8776653,689.72766,175.53584,0.99078333,702.9867,182.13289,1,722.4891,175.01692,0.9957115,727.2492,198.25648,0.9722673,737.07825,161.53862,0.8578626,775.74884,193.9793,0.9422144,796.86224,258.2861,0.97675574,740.2935,406.9502,0.86013705,0.3436984,0.08448514,0.12628955,0.1083527,0.055231057,0.08258748,0.06648763,0.14142057,0.120445736,0.3998117,1.52881,0.152881,0.055231057,0.3998117,0.13373822,0.26747644,0.101702735,0.5085137,0.092952855,0.55771714,0.08634424,0.6044097,0.08813535,1.3220302,9.405453,0.94054526,0,0,0,0.194,0,0.0865,0,0,0,0.3975,0,0.222,0,0.5425,1,0.005,0,0.2855,0,0.154,0,0.003,0
"17",664.5772,210.56506,0.97002363,697.2994,199.30978,0.8574451,688.5104,177.04729,0.9156721,700.8818,185.30775,0.9535156,720.5537,175.73253,0.9810864,727.6752,198.41074,1,732.2497,160.95088,0.80081105,776.24994,190.2235,0.86776817,798.11633,253.72081,0.96472573,749.56274,406.7831,0.8056008,0.12808865,0.083683826,0.0646894,0.12697531,0.06878086,0.015101105,0.1621397,0.12630264,0.15781365,0.3090244,1.2425996,0.12425996,0.015101105,0.3090244,0.13857049,0.27714097,0.11649886,0.58249426,0.10546227,0.63277364,0.0974253,0.6819771,0.09479935,1.4219902,9.116649,0.91166484,0,0,0,0.0175,0,0.068,0,0,0,0.441,0,0.081,0,0.418,0,0.0175,0,0.19,0,0.18,0,0.013,0
"18",661.9312,211.45207,1,695.8907,201.70087,0.9210475,685.9078,179.48659,0.9447192,698.7281,186.85391,0.9198617,718.1633,177.75813,0.90526295,727.6752,198.43822,0.9667413,728.75616,160.69104,0.6100954,776.24994,187.78957,0.83413905,799.59094,250.4074,0.96284276,758.0582,405.8884,0.84703,0.09302377,0.09250639,0.11890105,0.08837401,0.10444028,0.00091603596,0.116772674,0.08113098,0.12089112,0.28474894,1.1017052,0.11017052,0.00091603596,0.28474894,0.117215246,0.23443049,0.12428634,0.6214317,0.11544414,0.6926648,0.10613488,0.7429441,0.090950005,1.3642501,8.911739,0.89117396,0,0,1,0.0955,0,0.1145,0,0,0,0.3045,0,0.106,0,0.411,0,0.091,0,0.138,0,0.369,0,0.0035,0
"19",657.81506,211.45207,0.9754719,693.5034,201.98691,0.9203526,683.77936,180.41695,0.9089482,697.397,187.94925,0.89924634,717.65265,178.45537,0.81575215,727.6752,198.43822,0.96517473,728.5894,160.1841,0.6825845,776.24994,184.71017,0.84039253,799.99884,247.56288,0.946306,767.0785,405.5779,0.9113686,0.13720499,0.080144785,0.07742904,0.057461407,0.02880841,0,0.017788757,0.10264638,0.095787,0.30085355,0.89812434,0.089812435,0,0.30085355,0.09999148,0.19998296,0.11834387,0.5917193,0.11854069,0.7112441,0.11178246,0.78247726,0.08635871,1.2953806,8.865597,0.88655967,0,0,1,0.135,0,0.1085,0,0.0005,0,0.2905,0,0.086,0,0.3655,0,0.0875,0,0.1075,0,0.364,0,0.0005,0
"20",654.7897,211.45207,0.9368952,690.4612,201.98691,0.9260316,681.2291,180.41695,0.88174766,694.93915,187.94925,0.9593613,714.96735,178.47205,0.8741465,726.68475,198.43822,0.9974719,726.9681,160.1841,0.71885,774.959,183.54251,0.86765844,800.2859,245.92285,0.99101657,772.5835,405.1617,0.90794045,0.10084636,0.10140788,0.085007735,0.08192749,0.08951182,0.033013918,0.054044597,0.058023002,0.055498697,0.18402386,0.8433053,0.08433053,0.033013918,0.18402386,0.08707148,0.17414296,0.11229089,0.5614544,0.11267498,0.6760499,0.113653526,0.79557467,0.082338504,1.2350775,9.06112,0.906112,0,0,1,0.042,0,0.0455,0,0,0,0.3465,0,0.027,0,0.4445,0,0.0165,0,0.0305,0,0.1675,0,0.006,0
"21",653.4617,210.83325,0.94008636,687.9863,201.98691,0.9237809,679.7472,180.41695,0.94671535,692.3475,187.94925,0.96482265,712.5568,178.47205,0.83155143,724.53406,197.22478,1,726.93524,159.92325,0.65827525,773.2088,181.8735,0.9203896,800.3025,242.9691,0.982104,775.8264,404.0545,0.8901774,0.048836805,0.082495116,0.049397785,0.08638916,0.08035075,0.082313284,0.008763591,0.08061378,0.098459914,0.11422415,0.7318443,0.07318443,0.008763591,0.11422415,0.07875748,0.15751496,0.09635158,0.48175788,0.10577314,0.6346389,0.10703347,0.7492343,0.081832,1.2274799,9.057903,0.9057903,0,0,1,0.0915,0,0.064,0,0,0,0.2555,0,0.0255,0,0.407,0,0.0105,0,0.1255,0,0.243,0,0.0005,0
"22",651.4466,207.7723,0.863388,686.888,200.90877,0.89669085,679.68726,180.00246,0.95486313,691.6746,187.27571,1,711.5368,178.47205,0.867808,723.97797,195.95682,1,725.9928,159.6339,0.6133262,772.5832,179.4426,0.90844136,800.2859,241.2368,0.9631404,777.5495,401.6634,0.92126787,0.12215654,0.05130205,0.013960028,0.031734716,0.03400065,0.046151433,0.03286209,0.08367067,0.05774598,0.09824255,0.5718267,0.05718267,0.013960028,0.12215654,0.06518355,0.1303671,0.082936116,0.4146806,0.089823425,0.53894055,0.098831646,0.6918216,0.08293518,1.2440276,8.988925,0.8988925,0,0,1,0.042,0,0.057,0,0,0,0.141,0,0.033,0,0.515,1,0.005,0,0.05,0,0.352,0,0.002,0
"23",647.21027,204.59901,0.95845145,684.60205,199.16988,0.8228434,678.6947,177.95345,0.95193934,690.82776,185.57658,0.952412,711.38,178.15422,0.81623495,722.84454,195.12387,1,725.98126,159.6339,0.616029,769.38043,177.16096,0.8258329,800.2859,239.97894,0.94349694,780.1087,401.0356,0.91709584,0.17643435,0.0957387,0.075891815,0.06328252,0.011813314,0.04688577,0.0003845215,0.13107888,0.041928608,0.08783589,0.73127437,0.07312743,0.0003845215,0.17643435,0.06515505,0.1303101,0.0755275,0.3776375,0.08130134,0.48780802,0.087438285,0.612068,0.08475955,1.2713933,8.804337,0.8804337,0,0,1,0.071,0,0.1655,0,0,0,0.2045,0,0.0715,0,0.4595,0,0.016,0,0.097,0,0.363,0,0,0
"24",642.06146,201.53651,0.92394596,682.6469,198.11908,0.79900604,675.8503,175.44781,1,689.71454,182.71776,0.90490997,711.30145,175.81723,0.74728334,721.7014,193.28947,0.99227804,721.6095,159.11247,0.66050863,766.52795,174.23042,0.74483407,798.6772,238.12022,0.9868397,780.923,398.67822,0.9312989,0.19969167,0.07398756,0.12635452,0.102264054,0.077943675,0.07204744,0.14675835,0.1363195,0.08194011,0.08313529,1.100442,0.1100442,0.07204744,0.19969167,0.091585815,0.18317163,0.079573855,0.39786926,0.08128028,0.4876817,0.08540746,0.59785223,0.08843479,1.3265219,8.690905,0.86909044,0,0,3,0.0285,0,0.1855,0,0,0,0.1415,0,0.075,0,0.4555,0,0.002,0,0.1535,0,0.3995,0,0,0
"25",638.6554,195.61996,0.8711111,680.78156,195.24675,0.8753419,674.7082,172.60553,1,687.845,179.87819,0.98951614,709.6697,173.80621,0.7840432,718.58856,191.5882,0.9620172,714.8728,157.33105,0.5770531,764.3142,171.766,0.7515143,798.1508,235.47157,1,782.82794,397.00842,0.9169416,0.22756405,0.1141628,0.10210536,0.11332567,0.086325474,0.11824743,0.23227498,0.11042351,0.09001491,0.08444022,1.2788845,0.12788846,0.08444022,0.23227498,0.118966326,0.23793265,0.08828544,0.4414272,0.087626286,0.52575773,0.08793859,0.6155702,0.09384785,1.4077178,8.727538,0.8727538,0,0,1,0.0105,0,0.141,0,0,0,0.143,0,0.13,0,0.5115,1,0.0005,0,0.1785,0,0.477,0,0.0005,0
"26",634.622,189.47072,0.8806112,677.9118,191.35976,0.84014666,674.02655,168.15218,0.94961953,685.9091,177.43059,0.9416507,708.0512,172.38986,0.806273,715.6864,190.76666,0.9454413,713.58545,155.57234,0.623543,761.22485,169.41203,0.75419694,796.52313,233.4942,1,783.38983,395.7828,0.901991,0.2451336,0.16105275,0.15017395,0.1040207,0.071689874,0.10053995,0.07265099,0.12946603,0.0853708,0.044942625,1.1650412,0.11650412,0.044942625,0.2451336,0.12219629,0.24439257,0.096949376,0.48474687,0.09298855,0.5579313,0.091751695,0.64226186,0.09833456,1.4750184,8.643473,0.8643473,0,0,1,0.007,0,0.1275,0,0,0,0.156,0,0.0575,0,0.247,0,0,0,0.1145,0,0.657,1,0.0135,0
"27",629.1253,182.66502,0.9142764,672.79004,188.56961,0.8400257,671.5129,164.75581,0.9274462,680.52795,175.17807,0.8797523,705.2373,169.14111,0.79291713,710.5268,190.29878,0.8387493,712.7048,155.15077,0.5949963,757.3852,168.87413,0.7804395,793.75616,231.6733,0.97391754,789.4697,395.2234,0.93963706,0.29160708,0.19441476,0.14084595,0.19445299,0.14326519,0.17269258,0.032545898,0.12923852,0.110412434,0.20351924,1.6129947,0.16129947,0.032545898,0.29160708,0.1389018,0.2778036,0.117772736,0.5888637,0.10767439,0.64604634,0.102747254,0.7192308,0.105735905,1.5860386,8.482158,0.84821576,0,0,1,0.013,0,0.4265,0,0,0,0.099,0,0.0335,0,0.1695,0,0.0075,0,0.1225,0,0.805,1,0.0245,0
"28",623.00916,178.65047,0.9091765,666.3934,185.98991,0.84049696,665.931,162.1664,0.8759022,674.9612,171.59866,0.95445,697.8458,167.58936,0.8484135,704.16095,190.188,0.93324274,707.2538,153.39885,0.658101,752.8033,168.36528,0.82596236,791.26086,229.90067,0.9902718,791.66754,394.222,0.8336184,0.24386689,0.22990866,0.2051073,0.22060803,0.25175366,0.21222694,0.19085337,0.15366928,0.102027975,0.08050673,1.8905288,0.18905288,0.08050673,0.25175366,0.17517617,0.35035235,0.14095783,0.7047891,0.12965275,0.77791655,0.11929989,0.8350992,0.11359055,1.7038584,8.669636,0.86696357,0,0,1,0.0135,0,0.0615,0,0,0,0.037,0,0.0415,0,0.431,0,0.0005,0,0.129,0,0.664,1,0.079,0
"29",617.855,172.28102,0.88353395,659.4952,183.23155,0.93377125,661.40314,158.3171,1,669.78625,169.7813,0.8429876,692.8292,167.3331,0.85322535,699.4479,187.70866,0.8380203,703.1462,150.50621,0.65656406,748.5363,168.36528,0.948411,786.4101,229.06952,0.963953,796.81,393.52322,0.86226267,0.27312055,0.24764138,0.19809918,0.18282562,0.16743807,0.17751428,0.16746403,0.14223225,0.16404866,0.17299043,1.8933746,0.18933746,0.14223225,0.27312055,0.18919517,0.37839034,0.15681648,0.7840824,0.1490211,0.8941266,0.13817915,0.96725404,0.11824473,1.773671,8.782729,0.8782729,0,0,1,0.014,0,0.0305,0,0,0,0.025,0,0.0335,0,0.388,0,0,0,0.0955,0,0.7125,1,0.059,0
"30",610.80383,166.03499,1,651.4801,182.02487,0.84540164,657.04675,156.1545,1,662.8763,168.87686,0.8518052,685.39276,165.97678,0.86316186,689.4484,187.6183,0.8339358,694.6169,150.46333,0.7880261,739.58044,168.36528,0.9249291,779.7544,228.84276,0.99677706,799.56305,393.3386,0.8498619,0.31399152,0.27018002,0.16212106,0.23229705,0.2519713,0.33332863,0.2843135,0.29852906,0.22198541,0.09197453,2.4606922,0.24606922,0.09197453,0.33332863,0.21770334,0.43540668,0.18045263,0.90226316,0.17169194,1.0301516,0.16288511,1.1401958,0.12700966,1.9051448,8.953899,0.8953899,0,0,0,0.0225,0,0.0465,0,0,0,0.076,0,0.0685,0,0.344,0,0,0,0.273,0,0.447,0,0.055,0
"31",602.54034,162.15839,0.9563831,643.83057,179.4577,0.9536512,648.1171,153.64081,0.9656867,655.1231,166.68463,0.85181373,677.0132,165.88881,0.9331241,682.0201,187.33961,0.8140349,690.0216,148.21806,0.8762207,731.1289,170.36986,0.8976347,774.4785,227.86232,0.9698624,800.14954,392.45255,0.8866046,0.3042537,0.26896048,0.3092228,0.26857147,0.27933463,0.2477857,0.17048232,0.28953376,0.17887351,0.035418868,2.3524375,0.23524375,0.035418868,0.3092228,0.2406565,0.481313,0.20420055,1.0210028,0.18958448,1.137507,0.18077077,1.2653954,0.1325005,1.9875076,9.105016,0.9105016,0,0,0,0.056,0,0.083,0,0,0,0.051,0,0.0795,0,0.328,0,0,0,0.2455,0,0.368,0,0.0895,0
"32",595.70404,157.83098,0.95548946,633.9431,177.18486,0.8095199,641.8919,150.43259,0.9929885,647.22894,164.14154,0.92148876,670.5839,163.47537,0.90773904,671.2528,185.67938,0.7987024,682.10187,147.58559,0.9035709,725.43964,171.21402,0.89759743,770.6226,227.7693,0.9727166,800.14954,391.3742,0.92570525,0.2696943,0.3381773,0.23344295,0.27645603,0.22891062,0.36315063,0.2648318,0.19171855,0.12856726,0.035944622,2.330894,0.2330894,0.035944622,0.36315063,0.23416658,0.46833315,0.21855855,1.0927927,0.20901537,1.2540922,0.19579947,1.3705963,0.1397558,2.096337,9.085518,0.9085518,0,0,0,0.058,0,0.301,0,0,0,0.0845,0,0.0895,0,0.2715,0,0,0,0.206,0,0.2195,0,0.0475,0
"33",590.4362,150.31152,0.9797444,625.23944,172.35754,0.9018022,634.2702,147.31032,0.9129312,637.22327,159.89456,0.9625502,660.81354,162.69308,0.97334146,660.3381,185.05884,0.80121773,675.96765,146.084,0.9208152,717.9441,171.63997,0.9194518,765.11346,224.23184,1,800.14954,388.56067,0.90609497,0.30603588,0.33175784,0.274548,0.36232334,0.3267218,0.36441198,0.21051095,0.25025457,0.21823642,0.093784586,2.7385855,0.27385855,0.093784586,0.36441198,0.25347397,0.50694793,0.23551968,1.1775984,0.22777522,1.3666513,0.21827868,1.5279508,0.15066834,2.260025,9.277948,0.9277948,0,0,0,0.014,0,0.086,0,0,0,0.0815,0,0.1445,0,0.3375,0,0,0,0.3865,0,0.1955,0,0.1045,0
"34",582.8258,146.2297,1,617.8017,171.10689,0.85913825,630.8759,145.38289,0.9190115,631.3234,159.19044,0.92498016,654.0801,162.07745,0.93781114,649.888,184.31985,0.8851393,669.64496,145.77565,0.89985824,711.13245,173.44368,0.9362162,761.4916,221.22849,1,796.90094,382.8193,0.9496487,0.28786498,0.25140533,0.13011178,0.19805698,0.2253848,0.34920564,0.21100691,0.23488031,0.15683755,0.21989045,2.2646446,0.22646447,0.13011178,0.34920564,0.2501615,0.500323,0.24294508,1.2147254,0.23401047,1.4040629,0.22758797,1.5931157,0.15977848,2.396677,9.311804,0.93118036,0,0,0,0.019,0,0.094,0,0,0,0.061,0,0.1395,0,0.528,1,0,0,0.2365,0,0.17,0,0.0805,0
