scorer,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.1,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.2,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.3,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.4,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.5,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.6,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.7,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.8,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.9,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.10,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.11,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.12,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.13,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.14,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.15,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.16,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.17,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.18,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.19,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.20,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.21,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.22,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.23,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.24,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.25,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.26,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.27,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.28,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.29
bodyparts,nose,nose,nose,leftEar,leftEar,leftEar,rightEar,rightEar,rightEar,neck,neck,neck,spineUpper,spineUpper,spineUpper,leftShoulder,leftShoulder,leftShoulder,rightShoulder,rightShoulder,rightShoulder,spineMid,spineMid,spineMid,spineLower,spineLower,spineLower,tailBase,tailBase,tailBase
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,261.6455,531.52,0.96777344,291.81494,550.66406,0.98291016,296.28516,528.4824,0.93603516,298.6963,540.5615,0.9667969,318.10352,543.46484,0.98876953,312.64062,567.0117,1.0,324.21106,520.56836,0.8408203,383.9336,562.8877,0.9277344,456.95117,562.1621,0.86083984,579.6992,627.3789,0.21777344
1,252.43945,519.4531,0.93896484,279.77148,542.99414,1.0,288.08203,520.37695,1.0,289.2578,533.8154,0.93652344,308.5127,541.20215,0.97753906,298.62305,559.8711,0.92285156,320.9004,516.4231,0.9057617,370.4248,565.3242,1.0,445.2539,556.4861,0.91796875,574.375,620.1132,0.7841797
2,246.61719,510.1328,0.89941406,269.9707,535.47656,0.93359375,281.8086,514.4463,1.0,282.3047,528.08203,1.0,297.51953,537.166,0.98291016,285.51172,553.5508,0.9584961,310.65234,515.0161,1.0,358.00195,564.9043,1.0,433.71875,554.12695,0.89208984,562.7383,611.07666,0.9033203
3,243.79492,496.88867,0.8334961,261.75,528.81055,1.0,276.23706,508.19397,0.90185547,274.21973,522.2471,0.9995117,288.8672,533.73047,0.99072266,276.59668,549.29297,1.0,304.39062,510.52734,0.89746094,346.9336,561.5449,0.9404297,419.8963,554.0801,0.94091797,553.4863,608.27344,0.9511719
4,240.21875,486.29883,0.890625,255.4336,520.16406,0.90283203,272.2461,501.15527,0.9296875,267.16113,514.7012,0.984375,279.5547,524.9795,1.0,268.74316,544.53516,0.9033203,300.08246,504.15625,0.8730469,333.7422,554.91016,0.97314453,407.66406,552.8535,0.9243164,540.1593,603.9581,0.93066406
5,242.43262,472.2461,0.8378906,250.75781,511.5332,0.89501953,270.0254,493.01074,0.9580078,263.3125,506.43457,0.9609375,275.41992,519.91016,1.0,261.82422,535.78906,0.8979492,292.68066,496.5039,0.96777344,326.67383,549.5322,1.0,398.51562,549.30176,0.9995117,528.0801,601.33594,0.87109375
6,244.7627,458.3369,0.9111328,249.22461,500.66504,0.9135742,269.4453,484.10046,0.9819336,261.46582,497.32422,0.9003906,273.2539,511.32812,0.9658203,258.69727,527.4414,0.9355469,291.80933,489.65625,0.9638672,323.41406,543.55273,1.0,390.6172,547.86914,0.9628906,517.54297,598.3789,0.85058594
7,246.25977,445.84473,0.91796875,247.71484,488.42188,0.8803711,270.63672,474.47363,0.87402344,260.81787,486.08398,0.9736328,272.74414,503.5,1.0,256.55273,516.50146,0.87597656,292.39087,482.08203,1.0,318.39062,537.7461,0.9526367,381.6543,549.23926,0.98339844,507.9476,600.39453,0.75439453
8,246.7832,432.71484,0.8720703,247.11133,474.6211,0.86376953,270.58008,461.07227,0.82177734,259.45264,472.79102,0.9326172,270.46875,491.5,0.9975586,254.45898,501.62598,0.94433594,291.10742,472.45703,0.8725586,310.63086,535.28516,0.93359375,369.49805,549.02637,0.96972656,498.958,599.8613,0.82128906
9,251.27051,417.89258,0.88134766,246.42383,458.88672,0.94140625,269.49805,447.01953,0.7792969,258.25488,458.51465,0.9404297,266.0254,476.65234,0.9111328,249.52734,483.91766,0.9243164,289.58398,461.9707,0.8095703,302.8164,536.98047,0.8691406,360.5,549.66406,0.93603516,487.03516,605.5996,0.7055664
10,258.2412,399.80078,0.9213867,246.77539,438.93164,1.0,271.25195,432.04297,0.8305664,258.71582,440.8379,0.9707031,262.2422,459.25098,0.99902344,245.45215,461.6416,0.89404297,289.70117,455.67188,0.8833008,295.26562,530.91406,0.8701172,350.3711,547.62744,0.85595703,472.64844,607.0508,0.6767578
11,261.76953,380.2556,0.9770508,249.35938,414.04883,0.9916992,272.79688,412.04276,0.9086914,260.73535,419.58154,1.0,261.37793,439.0547,1.0,244.04227,439.20898,0.9111328,289.19922,434.6953,0.90185547,289.78125,516.96533,0.96191406,343.23633,541.6045,0.86816406,462.3828,602.9287,0.87597656
12,264.77148,357.95508,1.0,251.42627,391.6582,1.0,275.18408,393.27734,0.91845703,262.17188,398.82422,1.0,261.96973,418.875,1.0,244.01094,414.8047,0.97998047,287.81445,416.48828,0.9272461,282.64746,493.26562,0.6538086,333.71582,533.85156,0.96777344,454.73828,595.395,0.8964844
13,265.62695,340.69043,0.9897461,252.75732,372.40405,1.0,275.10498,372.9668,0.96240234,263.37305,378.1582,0.98046875,263.70117,397.16797,1.0,246.03516,393.92773,0.9614258,287.88477,393.3711,0.8540039,277.4668,465.86133,0.9135742,322.1211,519.22656,1.0,451.06787,573.38965,0.9897461
14,264.89844,324.41626,0.9863281,253.70215,356.3606,1.0,275.63574,356.7124,0.97314453,263.9961,361.8711,0.9794922,264.3203,380.20752,1.0,247.22656,377.13086,0.94677734,286.67188,376.09766,0.7885742,274.48047,443.21094,0.80078125,314.75684,499.1626,0.8676758,438.2754,562.37695,0.9555664
15,266.9297,304.21094,0.9458008,254.35547,335.96094,0.96484375,276.5869,336.25977,0.9223633,264.35547,341.8789,1.0,263.89062,360.90625,0.9980469,247.66797,357.26367,0.9902344,287.55078,357.90723,0.7890625,274.98535,427.46484,0.83984375,308.86328,477.69922,0.95703125,408.4629,559.8789,0.84228516
16,266.51367,284.1222,1.0,251.96497,315.63623,0.9682617,274.79688,316.64307,0.9321289,263.5078,323.1953,1.0,262.82617,341.9209,1.0,245.96777,339.39502,1.0,288.125,338.01953,0.80859375,274.61523,410.44336,0.6098633,305.92188,463.24805,0.9658203,379.19775,552.3242,0.86621094
17,261.48828,261.22852,1.0,247.8125,297.6328,0.9404297,271.26172,296.95898,0.85498047,259.10352,304.09375,0.9638672,260.7666,324.7129,1.0,242.74023,323.11963,0.9638672,288.58398,320.49805,0.87402344,267.9609,362.84082,0.6152344,297.82617,447.92188,0.97509766,357.52344,551.3203,0.8339844
18,260.59082,238.0957,0.99365234,246.53711,275.24805,1.0,270.27344,274.37207,0.8989258,257.51758,280.6328,0.9550781,257.2461,302.43945,1.0,240.22461,299.7068,0.8588867,285.53125,300.1051,0.9589844,260.9829,340.80713,0.6933594,286.6504,433.83008,0.98535156,343.4961,550.61914,0.81103516
19,264.6836,214.63281,1.0,246.81055,251.2749,0.91259766,270.73242,252.2102,0.8823242,257.73438,257.8457,0.9394531,256.4453,280.58203,1.0,240.48438,277.33594,0.80078125,285.792,276.9536,0.93652344,256.4414,319.93164,0.55859375,282.28418,419.46436,1.0,333.04004,542.28125,1.0
20,266.85938,194.95996,1.0,250.16602,228.61133,0.95458984,273.66016,229.83594,0.9404297,260.8838,235.37451,1.0,260.46216,256.26953,1.0,243.60205,251.74658,0.9116211,287.72852,257.43164,0.9199219,255.76172,333.042,0.6274414,276.12207,402.5078,1.0,321.99023,526.52734,0.94873047
21,271.1328,177.81445,0.9394531,251.82788,213.6377,1.0,275.80103,215.90625,0.921875,262.99414,220.2157,1.0,261.82324,239.44336,1.0,244.9209,233.54297,0.99121094,287.36328,240.08594,0.9194336,255.19922,311.14258,0.6459961,272.4375,382.57422,0.90185547,313.29102,512.5703,0.95751953
22,271.5586,162.03418,0.9423828,253.27734,199.48047,0.9951172,276.42944,200.6211,0.91308594,262.98047,205.19629,1.0,263.00586,222.61523,1.0,246.3125,216.10742,0.98339844,285.4834,221.78906,0.90185547,253.74219,288.9121,0.85498047,270.35352,360.83008,0.8515625,302.36523,494.4043,0.98095703
23,274.33105,154.28125,0.8691406,250.8916,187.86365,0.8925781,275.47412,192.93164,0.8852539,263.0,194.76172,1.0,260.1164,211.14453,1.0,244.0907,204.7915,0.9770508,281.17773,210.48145,0.8984375,251.81519,269.14453,0.9589844,270.43945,337.96484,0.92822266,285.9746,478.6328,0.99658203
24,271.89844,148.7622,0.88964844,248.06836,184.6836,0.8647461,275.88678,186.47168,0.9267578,261.47656,189.12305,0.9892578,259.2295,203.87085,1.0,242.59277,198.45508,0.90234375,282.6006,201.71289,0.8198242,255.16406,258.9961,0.8510742,272.38672,318.89844,0.87402344,274.40723,461.26758,1.0
25,269.98535,142.11133,0.6489258,245.88965,179.27881,0.93359375,274.5791,184.0625,0.94628906,258.62305,185.9961,0.92822266,256.76758,199.96875,0.9194336,238.2539,194.81348,0.8330078,285.61133,198.23438,0.7944336,262.75586,252.9043,0.7949219,271.92188,304.04297,0.9189453,261.95996,427.68042,0.9550781
26,270.0039,135.1914,0.64697266,243.06348,174.16016,0.9042969,273.15234,178.27051,0.8979492,256.125,179.75671,0.9980469,254.55469,195.32324,0.92822266,238.38086,190.00781,0.7470703,282.48828,194.14062,0.7939453,263.42578,246.61719,0.5708008,275.72144,290.2871,1.0,261.5498,417.4043,0.9169922
27,270.46094,130.66406,0.734375,243.08545,166.74023,0.9609375,271.54297,171.86084,0.89990234,255.51367,172.93945,0.8930664,253.6289,189.54199,1.0,237.64453,185.11914,0.8666992,284.04477,191.1914,0.75097656,252.52734,226.36328,0.63623047,276.41528,282.16895,0.99121094,261.8291,406.16406,0.7998047
28,271.3379,122.28125,0.7910156,243.69604,156.82715,1.0,270.56836,163.80042,0.8154297,255.51562,164.13269,0.96191406,252.36865,182.90234,0.9375,237.61719,176.31445,0.8046875,283.00488,184.0,0.89160156,248.16797,216.3164,0.50439453,275.05713,280.125,0.9897461,257.9746,409.77734,0.8515625
29,273.54102,115.24658,0.85498047,245.45801,145.125,0.9614258,271.6543,151.92773,0.81689453,256.14648,153.52344,0.8676758,253.81445,173.6709,0.9433594,237.79199,166.91406,0.77197266,283.07324,173.8789,0.68847656,246.39844,211.41504,0.7089844,273.1953,276.9463,1.0,255.83203,412.5835,0.90625
30,274.3037,111.646484,0.86816406,246.92578,139.76562,0.9511719,272.1543,148.67188,0.8432617,257.70312,149.6084,1.0,253.18848,170.42285,0.8520508,238.45508,162.2041,0.80566406,285.54004,171.85767,0.6958008,245.76562,209.89844,0.60839844,271.05078,274.2246,1.0,259.5747,412.6548,0.9760742
31,279.45117,103.63281,0.90966797,248.28516,136.27734,0.93408203,274.34668,144.78125,0.8222656,259.27246,145.5293,1.0,254.17578,166.91797,0.9609375,238.94922,158.02539,0.9042969,285.74023,171.45947,0.8310547,245.95312,209.5625,0.58154297,270.04492,274.01953,1.0,264.7871,413.0879,0.92529297
32,284.89795,96.875,1.0,252.52148,125.86621,0.87158203,278.28125,136.82422,0.85791016,262.22656,137.34766,0.859375,255.48828,158.67578,0.8588867,242.13281,150.01758,0.8623047,285.27246,164.95264,0.84765625,245.53906,202.29395,0.56884766,271.4004,268.1183,1.0,268.11462,412.88916,0.9975586
33,289.83594,97.65625,1.0,255.5,122.10742,1.0,280.95898,135.15039,0.8227539,264.4453,134.03125,0.921875,257.85156,156.99463,0.89501953,242.66016,146.03125,0.88720703,287.60938,163.42188,0.8261719,247.38672,199.13086,0.5991211,271.18164,267.18652,1.0,270.8457,413.7578,0.99365234
34,296.7578,100.56543,1.0,259.36572,117.84473,0.99365234,283.6233,134.73633,0.80322266,266.03418,133.22168,0.9291992,259.88977,155.26172,0.8520508,245.95312,142.00586,0.9453125,289.03906,161.36328,0.8520508,247.55469,195.58984,0.6875,271.54492,266.70508,0.9628906,270.45508,412.7876,0.96875
35,301.54102,98.71484,1.0,262.48828,113.89844,0.89697266,288.16016,131.8009,0.71533203,271.07617,130.22559,0.8823242,261.48828,152.0293,0.8876953,247.91016,137.70312,0.7832031,293.40137,159.95703,0.8173828,248.54102,197.69727,0.6533203,270.71094,264.40625,0.96777344,267.11377,411.82324,0.96435547
36,307.83057,93.81445,1.0,269.03613,108.48877,0.88720703,291.29688,125.67578,0.67333984,273.8125,125.20215,0.8598633,265.47266,144.99414,0.91552734,250.4248,131.20801,0.92529297,297.47852,154.71094,0.6640625,250.49902,192.7168,0.6245117,270.28516,260.344,1.0,264.58203,408.7578,0.86816406
37,321.00977,84.69385,1.0,276.5249,99.61426,0.9536133,297.7793,119.828125,0.77441406,280.36328,115.79321,0.87109375,268.57617,135.07227,0.8808594,254.91016,121.07617,0.8964844,299.0244,147.90625,0.7607422,253.46191,180.03122,0.6274414,268.77783,251.40918,1.0,260.99268,395.28955,1.0
38,330.46094,76.89014,1.0,287.1211,89.44141,0.8901367,306.48242,111.6543,0.84228516,290.03223,105.521484,0.8745117,277.91406,121.93359,0.94970703,264.6914,110.26172,0.8979492,304.58203,137.20117,0.7607422,257.12695,165.47559,0.61035156,263.07617,241.75,1.0,264.41016,373.6338,0.88916016
39,337.48242,75.06885,1.0,297.63867,80.02539,0.9589844,317.93164,102.69531,0.8666992,300.4148,95.0332,0.89746094,284.96436,112.82031,0.8798828,272.91602,98.19141,0.85302734,310.3828,130.41797,0.9980469,255.67188,173.04297,0.70410156,257.12695,227.76111,1.0,273.5625,340.2832,0.9448242
40,344.3789,80.44531,0.92041016,305.16602,76.3186,0.9248047,326.10352,98.26172,0.8613281,308.68652,89.13281,0.9038086,291.60156,105.55078,0.94677734,282.0127,89.640625,0.91259766,314.76172,124.19922,0.99121094,251.40479,169.79102,0.86035156,251.45654,214.11133,1.0,277.5459,298.4043,1.0
41,349.33203,82.149414,0.88964844,314.85742,72.74219,0.81884766,330.27148,97.58984,0.9067383,314.90723,86.96484,0.93115234,297.8379,98.25293,0.90283203,289.6836,81.00195,0.85595703,316.3352,122.95215,0.97802734,252.1383,154.64941,0.97314453,246.5039,199.21875,1.0,272.77148,269.28516,1.0
42,359.88477,82.984375,0.9038086,324.07532,74.365234,0.9038086,337.2246,96.978516,0.87402344,321.64648,87.82422,0.9291992,303.72266,97.15625,1.0,296.58398,79.59375,0.87353516,318.58398,122.762695,0.87402344,248.1582,147.93207,0.87890625,244.80713,189.29785,1.0,259.57275,276.13123,0.9550781
43,366.97266,87.27344,0.87353516,331.55542,77.66504,0.8305664,341.4961,101.524414,0.84521484,328.70508,90.39453,0.8808594,309.19336,97.28125,1.0,306.48047,78.478516,0.88427734,321.56836,123.62402,0.88964844,241.50195,136.39062,0.9975586,246.70508,180.18237,1.0,235.03125,300.55713,0.93066406
44,371.08447,95.51172,0.89941406,340.41626,80.634766,1.0,343.14062,103.984375,0.8876953,333.375,92.92236,1.0,312.28516,95.328125,0.9057617,311.53906,77.206055,0.90625,319.30664,127.07422,0.9082031,236.6582,124.776855,0.85839844,245.54199,172.39722,1.0,232.28125,301.83105,0.90771484
45,375.13867,98.37891,0.8989258,343.80273,81.57031,0.9902344,346.89746,105.85742,0.9375,335.71094,93.89258,0.984375,311.66797,93.54492,0.9902344,314.32812,76.51514,0.97314453,318.36328,126.23047,0.9628906,233.51172,119.978516,0.7416992,247.57227,164.76514,1.0,229.13477,301.16992,1.0
46,375.46484,101.35254,0.94091797,344.4922,83.160645,0.9975586,345.63867,107.4624,0.85302734,335.30664,94.90039,0.9482422,311.3672,94.75,0.9458008,314.88184,77.456055,0.95996094,322.3457,126.30859,0.9785156,229.9336,117.60449,0.8535156,246.41016,164.10266,1.0,228.97021,301.4287,1.0
47,376.82227,103.15625,0.9316406,347.23193,86.61328,0.95654297,346.52344,111.16797,0.92529297,335.8496,97.24414,0.93603516,311.76172,97.69141,0.9580078,316.0166,78.61328,0.94628906,318.51758,130.29688,1.0,229.23633,117.174805,0.86328125,244.82227,162.73926,1.0,229.35449,297.70508,1.0
48,374.14844,110.34766,0.8154297,348.34546,91.066895,1.0,347.10938,114.37305,0.95947266,337.32422,101.262695,0.9213867,311.33594,101.19922,0.96240234,316.93945,80.66211,0.9448242,318.7832,132.96875,0.97509766,231.59961,118.26758,0.8691406,245.41211,163.0083,1.0,230.44922,301.87305,0.9824219
49,366.57812,112.96875,0.7895508,350.26562,92.84033,0.98095703,348.80518,114.918945,0.9790039,339.46533,102.40625,0.9560547,314.93164,101.609375,0.9916992,319.33984,81.82422,0.921875,320.20703,133.29395,0.9111328,233.17188,116.62402,0.82421875,245.79199,165.36133,1.0,232.92773,299.86487,0.94873047
50,362.8203,114.57324,0.7026367,349.64746,96.103516,0.97021484,350.7207,118.79492,0.9785156,341.3828,106.12891,1.0,319.26562,103.90234,0.93115234,323.79944,84.8457,0.97216797,323.5459,134.60547,0.9472656,235.91376,113.38086,0.8935547,250.45117,165.72559,1.0,233.53711,295.98438,0.9238281
51,360.79297,116.64746,0.6713867,350.14648,97.86914,0.9892578,350.38086,119.015625,0.94140625,342.2207,107.104004,1.0,322.95312,105.07031,0.9663086,327.00586,86.30469,0.9267578,326.875,134.87305,0.89697266,241.63477,113.53711,0.91748047,252.14502,163.86853,1.0,234.30469,290.97656,0.9433594
52,352.50195,122.61719,0.64160156,351.42773,100.45068,0.96972656,349.54883,122.02344,0.9223633,343.66016,109.90527,1.0,325.79785,107.74707,0.94140625,328.47852,88.07031,0.8378906,326.8789,136.38281,0.9116211,246.77734,117.368164,0.97558594,252.3623,166.0664,1.0,235.22998,290.24902,0.94921875
53,349.82812,126.90039,0.6665039,350.4336,103.96289,0.94091797,347.56714,123.586426,0.8774414,341.71582,112.68164,0.94189453,326.14844,111.63672,0.9921875,327.7422,91.60156,0.9121094,327.4707,139.30762,0.90625,253.06934,123.559814,0.95996094,252.80908,167.42578,1.0,235.17236,290.1797,0.9550781
54,346.15625,126.00391,0.61035156,349.02246,104.75,0.85253906,347.08447,124.629395,0.9291992,341.2588,114.768555,0.9951172,325.46875,114.74805,1.0,327.54688,93.40527,0.91552734,327.10156,142.38672,0.88964844,251.80627,126.490234,0.95751953,252.95557,169.26953,1.0,234.9873,290.03223,0.9584961
55,345.8203,126.7207,0.578125,348.63135,106.663086,0.82421875,348.23376,126.09961,0.96875,341.00977,116.6167,1.0,324.74854,116.84668,1.0,326.72656,94.33203,0.9370117,327.58398,144.58984,0.90527344,250.45801,129.4414,0.8466797,252.97656,170.37695,1.0,235.35645,289.47852,0.96191406
56,348.19922,133.3418,0.57421875,349.13477,111.77344,0.8691406,348.25098,131.81653,0.9707031,342.17383,120.87109,0.97509766,324.93945,120.82031,1.0,328.83203,98.899414,0.8671875,326.34766,148.76953,0.9399414,252.23145,131.11426,0.9145508,252.40356,171.60742,1.0,236.01138,288.70508,0.89501953
57,349.8828,134.7168,0.58984375,353.16602,113.84375,0.9008789,349.76562,132.97217,0.9316406,344.98438,119.17578,0.9980469,326.85547,120.8125,1.0,329.68555,96.927734,0.9238281,327.03125,148.8169,0.9008789,252.75244,129.08789,0.90234375,253.0,169.25586,1.0,236.71826,289.95117,0.8564453
58,350.75,136.00781,0.5292969,352.8711,112.76172,0.8881836,351.5078,134.25586,0.9086914,346.5918,120.5332,1.0,329.20703,120.67969,1.0,332.86865,97.96094,0.8701172,327.4043,148.27466,0.89160156,254.69727,124.50098,0.97314453,252.49512,167.6875,1.0,236.71826,288.5879,0.8339844
59,350.53906,137.88281,0.6069336,353.74414,113.5,0.93603516,349.09766,133.46094,0.87402344,345.90234,120.21094,1.0,329.95898,120.171875,1.0,334.73828,99.26709,0.81933594,326.6289,147.94461,0.8588867,256.17773,125.39746,0.9536133,252.17468,168.9961,1.0,236.06573,286.60742,0.83935547
60,351.60156,134.77734,0.65722656,354.93652,113.10156,0.90478516,351.51562,130.67871,0.85546875,346.04492,118.77344,1.0,332.3911,118.63281,1.0,335.21875,97.99414,0.828125,328.6836,146.08398,0.8300781,257.60352,130.59766,0.86572266,252.24548,171.80066,1.0,236.67139,289.30078,0.8378906
61,351.63672,134.71484,0.67822266,353.9453,112.45508,0.9277344,352.13867,131.84607,0.8823242,346.85547,120.10156,1.0,332.58154,120.36719,1.0,333.90332,98.94824,0.8300781,331.8567,145.38477,0.87890625,260.59375,136.14844,0.81591797,253.19434,174.8711,1.0,236.35254,291.53882,0.8339844
62,351.47656,135.80078,0.6699219,353.4004,113.91211,0.95166016,351.5039,134.44922,0.87597656,346.8828,122.18262,1.0,332.69873,123.96265,0.99609375,334.125,101.75293,0.8613281,332.80225,148.77783,0.875,262.13672,140.49683,0.8847656,253.53125,176.45703,1.0,236.49243,290.29688,0.84033203
63,352.0332,134.99805,0.6772461,353.23242,113.25391,0.93603516,352.52344,134.66406,0.83447266,347.18213,122.99219,1.0,333.28516,125.29883,0.93847656,333.9336,102.3418,0.88134766,333.88086,149.63477,0.9277344,263.85352,140.73828,0.83447266,254.04102,175.17578,1.0,236.64453,288.99023,0.83935547
64,352.4629,134.8086,0.6738281,354.0078,114.42871,0.8925781,354.14453,135.4961,0.88134766,347.86682,123.52368,0.9785156,335.2422,125.046875,0.9326172,336.01172,103.40039,0.83251953,334.78516,148.7207,0.9301758,264.92188,139.77844,0.8173828,253.42676,174.97461,0.9946289,236.09045,288.54297,0.8305664
65,352.51953,131.74316,0.61816406,354.86035,114.33594,0.7788086,354.7666,135.25586,0.97509766,348.01666,122.51172,1.0,336.3047,123.18994,0.91845703,337.93164,101.87305,0.8417969,335.03125,145.64258,0.85546875,264.66797,138.56055,0.8066406,252.07928,174.59766,1.0,235.89838,287.71875,0.80371094
66,355.60938,134.61328,0.7036133,356.1577,112.92969,0.8022461,353.76172,132.21704,1.0,347.53394,119.93945,1.0,336.23828,119.328125,0.9550781,338.24023,98.58008,0.8432617,334.70703,143.92578,0.8540039,265.33398,135.29102,0.7861328,251.84802,170.14648,1.0,236.52588,287.8457,0.8647461
67,355.5547,135.50781,0.65185547,355.7605,114.11035,0.74853516,354.55273,132.29785,1.0,347.50488,119.98047,1.0,336.46875,118.88281,0.9536133,338.7041,98.19824,0.8408203,334.8711,143.67578,0.83447266,265.7578,135.72266,0.7783203,251.2373,170.2373,1.0,236.12524,286.41797,0.8730469
68,355.67188,134.22656,0.69384766,357.10547,114.631836,0.78027344,354.02344,132.71338,1.0,347.8805,119.984375,1.0,337.58984,119.57031,0.9199219,340.3589,98.112305,0.8310547,335.05273,143.98438,0.8564453,265.9961,133.13379,0.80126953,252.0298,169.19336,1.0,236.44824,287.07617,0.86279297
69,367.78516,131.0957,0.7602539,360.44336,115.11133,0.95214844,357.48633,135.06445,1.0,351.5625,123.15381,0.9628906,337.64648,122.453125,0.91259766,342.2871,100.904785,0.8774414,336.14258,146.625,0.90771484,269.22363,129.95117,0.8305664,250.55078,166.97461,1.0,236.57031,286.66602,0.88134766
70,382.7539,137.63477,0.92333984,367.72656,117.91797,1.0,362.25293,137.54492,0.8984375,357.5664,126.0332,1.0,341.0713,124.09247,1.0,347.9278,104.67969,0.9345703,339.13574,148.42578,0.9140625,274.30957,125.958984,0.98876953,250.55273,165.83398,1.0,236.5957,286.30664,0.91015625
71,396.7671,145.27734,0.9013672,376.44922,120.28516,1.0,369.29102,140.78906,0.89453125,364.99512,127.56055,0.9663086,347.56958,123.55249,1.0,356.66846,106.45508,0.9086914,343.42188,148.08862,0.9038086,280.74805,125.59766,0.92529297,249.27148,162.16797,1.0,236.90088,282.0127,0.92626953
72,408.8828,150.19922,0.9189453,385.70117,125.12402,1.0,378.6377,143.8086,0.9189453,374.9082,130.49707,0.9638672,355.99033,124.625,0.98828125,365.40137,110.140625,0.9448242,351.3203,148.67578,0.85253906,286.04492,120.10156,0.90722656,249.59961,156.81836,1.0,236.94287,279.8828,0.89746094
73,423.01758,153.0625,1.0,397.96387,128.86914,0.9038086,389.2998,150.16797,0.91015625,386.25684,134.86914,0.8911133,365.97266,128.05078,0.9355469,376.85547,113.08594,0.91308594,358.88086,153.44336,1.0,297.5332,118.00586,0.92626953,250.90527,150.2832,1.0,236.89014,280.01953,0.9008789
74,434.1709,156.22534,0.9272461,408.13672,133.64648,0.96533203,399.34766,154.63184,0.9169922,396.73242,141.3418,1.0,376.1504,134.99805,1.0,387.08398,119.94531,0.98046875,370.05957,159.13086,0.9941406,314.11426,120.17578,0.9038086,254.6582,146.5459,1.0,236.47363,276.24756,0.90966797
75,441.68945,156.16638,1.0,414.86523,135.61719,1.0,409.54883,155.32129,0.8701172,404.58887,143.7539,0.9277344,386.3916,139.32129,0.98876953,394.56934,123.58887,0.9033203,382.33984,166.05469,0.9291992,333.708,123.70752,0.80078125,263.91797,141.91113,0.9707031,236.73633,274.27246,0.8051758
76,452.625,159.63281,0.91796875,424.5625,139.03027,0.9970703,420.06805,162.17969,0.8876953,414.73438,148.16907,0.9814453,397.75098,144.1289,0.86279297,403.70947,128.39258,0.8857422,394.78125,171.32227,0.9609375,346.79785,130.91602,0.9897461,272.27734,136.25,1.0,236.88379,264.17773,0.81884766
77,464.1875,161.7168,0.91552734,434.2246,143.64648,1.0,430.36914,162.74023,0.97265625,424.72266,150.92383,1.0,407.1953,147.32861,0.9472656,414.5039,132.65527,0.8720703,404.77393,173.66895,1.0,360.14844,135.22266,0.87109375,280.92578,137.02734,0.859375,236.82666,255.75781,0.86816406
78,471.47852,164.11102,0.9692383,439.30078,145.8418,0.90283203,436.08972,166.61133,0.94628906,431.20117,154.26953,1.0,415.83984,151.3789,0.90527344,421.7422,135.11719,0.8955078,412.13623,176.43164,0.93310547,369.58203,139.76135,0.9067383,285.81348,136.47266,0.49560547,237.65039,246.83008,0.8520508
79,475.90814,166.1289,1.0,446.73438,148.18652,1.0,441.83594,169.0586,0.88427734,437.56934,155.35107,1.0,422.0996,152.21484,0.92822266,428.76074,136.3125,0.8017578,418.96875,175.85156,0.8720703,374.93555,142.08203,0.88964844,298.34277,134.34766,0.63378906,237.45117,239.10547,0.9086914
