target_present,Movement_leftEar,Movement_leftShoulder,Movement_neck,Movement_nose,Movement_rightEar,Movement_rightShoulder,Movement_spineLower,Movement_spineMid,Movement_spineUpper,Movement_tailBase,All_bp_movements_Animal_1_sum,All_bp_movements_Animal_1_mean,All_bp_movements_Animal_1_min,All_bp_movements_Animal_1_max,Mean_All_bp_movements_Animal_1_mean_2,Sum_All_bp_movements_Animal_1_mean_2,Mean_All_bp_movements_Animal_1_mean_5,Sum_All_bp_movements_Animal_1_mean_5,Mean_All_bp_movements_Animal_1_mean_6,Sum_All_bp_movements_Animal_1_mean_6,Mean_All_bp_movements_Animal_1_mean_7.5,Sum_All_bp_movements_Animal_1_mean_7.5,Mean_All_bp_movements_Animal_1_mean_15,Sum_All_bp_movements_Animal_1_mean_15,Sum_probabilities,Mean_probabilities,Low_prob_detections_0.1,Low_prob_detections_0.5,Low_prob_detections_0.75
1,0.16673507,0.005252656,0.08488056,0.051742315,0.059914675,0.035296068,0.08116423,0.028866487,0.009841717,0.02099398,0.54468787,0.05446878,0.005252656,0.16673507,0.0454559419304132,0.0909118838608264,0.0404172908514738,0.202086454257369,0.0425974090273181,0.2555844541639089,0.0410858177180801,0.2876007240265608,0.0412501071890195,0.6187516078352928,8.964355,0.89643556,0,0,1
1,0.013639128,0.020989507,0.03468502,0.020406287,0.0218418329999999,0.0056846043999999,0.026975447,0.007434865,0.0047325236,0.026917187,0.1833063999999999,0.018330641,0.0047325236,0.03468502,0.0239494135603308,0.0478988271206617,0.0323131263256073,0.1615656316280365,0.0300653353333473,0.1803920120000839,0.027057937745537,0.1894055642187595,0.0213181691244244,0.3197725368663669,8.966308999999999,0.8966309000000001,0,0,1
1,0.06383397,0.05442566,0.08073602,0.0450385,0.0992683999999999,0.0663222,0.12067073,0.073244765,0.0769316,0.059902135,0.7403739,0.074037395,0.0450385,0.12067073,0.096526950597763,0.193053901195526,0.1013912856578826,0.5069564282894135,0.1038974374532699,0.6233846247196198,0.1009205483964511,0.7064438387751579,0.0539540983426074,0.8093114751391113,8.182373,0.8182373000000001,0,1,3
1,0.08688139,0.052537177,0.07989462,0.093139246,0.05058624,0.06660699,0.04153963,0.034127194,0.023385448,0.018323902,0.54702187,0.054702185,0.018323902,0.093139246,0.0465040281414985,0.0930080562829971,0.0386773206293582,0.1933866031467914,0.0375435979415973,0.2252615876495838,0.0398592549775328,0.2790147848427296,0.0508345743020375,0.7625186145305634,8.233887,0.8233886999999999,0,1,1
1,0.02177907,0.02638639,0.0535178559999999,0.049031146,0.029401146,0.030226918,0.04259425,0.02071932,0.023386266,0.029585646,0.32662803,0.0326628,0.02071932,0.0535178559999999,0.0322688929736614,0.0645377859473228,0.0479301586747169,0.2396507933735847,0.0515087445576985,0.3090524673461914,0.0539736811603818,0.3778157681226729,0.060456495732069,0.9068474359810352,9.291504,0.9291504,0,0,0
1,0.114232205,0.033636082,0.07499028,0.040350564,0.03483225,0.058784287,0.039505042,0.0042934209999999,0.013516172,0.02291343,0.4370537,0.043705367,0.0042934209999999,0.114232205,0.038189360871911,0.0763787217438221,0.0382793441414833,0.1913967207074165,0.0399846409757932,0.2399078458547592,0.0441301156367574,0.3089108094573021,0.0632584020495414,0.948876030743122,8.794922,0.87949216,0,0,0
1,0.051914,0.0049578263,0.021423759,0.009565883,0.008333334,0.009244791,0.013557308,0.008207258,0.0029928894,0.0039095124,0.13410655,0.013410655,0.0029928894,0.051914,0.0094428097363561,0.0188856194727122,0.0068320787511765,0.0341603937558829,0.0070137669487545,0.0420826016925275,0.0071398503413157,0.0499789523892104,0.0114053324796259,0.1710799871943891,8.736816000000001,0.87368166,0,0,1
1,0.08439633,0.044753067,0.0464154929999999,0.036294643,0.022468742,0.043501806,0.0021803216,0.025515096,0.0025505036999999,0.030592117,0.33866814,0.033866815,0.0021803216,0.08439633,0.038439804688096,0.076879609376192,0.0354981463402509,0.1774907317012548,0.0371495829895138,0.2228974979370832,0.0416349084781748,0.2914443593472242,0.0440828514595826,0.6612427718937397,9.400391,0.94003904,0,0,0
1,0.05563774,0.01087607,0.022240791,0.013681988,0.012753937,0.004879013,0.0074646547,0.00060424465,0.010516137,0.0025082142,0.14116278,0.014116277,0.00060424465,0.05563774,0.0211055544205009,0.0422111088410019,0.0144134289585053,0.0720671447925269,0.0153897925435254,0.0923387552611529,0.0181100740363555,0.1267705182544887,0.0180184721015393,0.2702770815230906,9.363281,0.9363281,0,0,0
1,0.019051071,0.010897303,0.0111720655,0.018140512,0.020212118,0.013487724,0.026430408,0.005433165,0.0050861104,0.0016315058,0.13154197,0.013154197,0.0016315058,0.026430408,0.0153214395977556,0.0306428791955113,0.024202461540699,0.121012307703495,0.0214845372053484,0.1289072232320904,0.0196308302027838,0.137415811419487,0.0139926994374642,0.2098904915619641,9.431641,0.94316405,0,0,0
