target_present,Movement_leftEar,Movement_leftShoulder,Movement_neck,Movement_nose,Movement_rightEar,Movement_rightShoulder,Movement_spineLower,Movement_spineMid,Movement_spineUpper,Movement_tailBase,All_bp_movements_Animal_1_sum,All_bp_movements_Animal_1_mean,All_bp_movements_Animal_1_min,All_bp_movements_Animal_1_max,Mean_All_bp_movements_Animal_1_mean_2,Sum_All_bp_movements_Animal_1_mean_2,Mean_All_bp_movements_Animal_1_mean_5,Sum_All_bp_movements_Animal_1_mean_5,Mean_All_bp_movements_Animal_1_mean_6,Sum_All_bp_movements_Animal_1_mean_6,Mean_All_bp_movements_Animal_1_mean_7.5,Sum_All_bp_movements_Animal_1_mean_7.5,Mean_All_bp_movements_Animal_1_mean_15,Sum_All_bp_movements_Animal_1_mean_15,Sum_probabilities,Mean_probabilities,Low_prob_detections_0.1,Low_prob_detections_0.5,Low_prob_detections_0.75
1,0.17695956,0.20228992,0.16480969,0.14766917,0.1736687999999999,0.18638141,0.16429973,0.17771083,0.34150448,0.39753452,2.132828,0.2132828,0.14766917,0.39753452,0.2128054127097129,0.425610825419426,0.2562561005353928,1.2812805026769638,0.2670660490791003,1.6023962944746015,0.2805663113083158,1.9639641791582108,0.301666576663653,4.524998649954796,9.01123,0.90112305,0,0,1
1,0.63039577,0.53624845,0.6823847,0.57847947,0.58945537,0.486304,0.63044083,0.6579319,0.8040938,0.58597016,6.1817045,0.61817044,0.486304,0.8040938,0.6248884499073029,1.2497768998146055,0.6298782587051391,3.149391293525696,0.6402603685855865,3.8415622115135193,0.6324261426925659,4.4269829988479605,0.549355810880661,8.240337163209915,9.584961,0.9584961,0,0,0
1,0.17938343,0.16048302,0.18175013,0.14970234,0.12968755,0.16447468,0.10228039,0.15057553,0.046388958,0.038915973,1.303642,0.13036421,0.038915973,0.18175013,0.1210854910314083,0.2421709820628166,0.1274897411465644,0.6374487057328224,0.124918095767498,0.7495085746049881,0.119855380484036,0.8389876633882523,0.1462829480568568,2.194244220852852,9.026367,0.9026367,0,0,0
1,0.12605214,0.041894924,0.091381766,0.091184065,0.09926905,0.09744087,0.11438496,0.022433368,0.15610449,0.07762016,0.9177658,0.09177658,0.022433368,0.15610449,0.1021452471613884,0.2042904943227768,0.1529442459344863,0.764721229672432,0.1530775701006253,0.918465420603752,0.1563238160950797,1.094266712665558,0.1934691404302914,2.9020371064543724,9.458984,0.9458984,0,0,0
1,0.21328695,0.101510815,0.11692235,0.12447123,0.09371134,0.07218846,0.05400523,0.12149139,0.09557397,0.12124526,1.114407,0.11144068,0.05400523,0.21328695,0.1226689331233501,0.2453378662467003,0.1253800302743911,0.6269001513719559,0.1244583154718081,0.7467498928308487,0.1171524503401347,0.8200671523809433,0.0812578649570544,1.2188679743558168,9.700195,0.9700195,0,0,0
1,0.3949526,0.29428884,0.36283225,0.33716244,0.2752885,0.21293625,0.3516161,0.16277948,0.077292815,0.20619692,2.6753464,0.26753467,0.077292815,0.3949526,0.2427484542131424,0.4854969084262848,0.2100263357162476,1.0501316785812378,0.1978565057118733,1.1871390342712402,0.1873647996357509,1.3115535974502563,0.107588634888331,1.6138295233249664,9.210449,0.92104495,0,0,1
1,0.5899076999999999,0.5458084,0.58672607,0.576613,0.5546533,0.56291,0.5788093000000001,0.4935457,0.59059274,0.7746422,5.854209,0.5854208000000001,0.4935457,0.7746422,0.5535564124584198,1.1071128249168396,0.5085621058940888,2.542810529470444,0.5071642349163691,3.0429854094982147,0.4946976346629007,3.462883442640305,0.5870795746644338,8.806193619966509,9.650391,0.9650391,0,0,0
1,0.10251976,0.06473776,0.036322348,0.0240515839999999,0.01366168,0.05733731,0.018451046,0.0073818625,0.013937321,0.0063831969999999,0.34478387,0.03447839,0.0063831969999999,0.10251976,0.0217602821066975,0.0435205642133951,0.0135079115629196,0.067539557814598,0.0119553411689897,0.0717320470139384,0.0118363818952015,0.0828546732664108,0.0107425661136706,0.16113849170506,9.312012,0.93120116,0,0,0
1,0.4901232,0.2905569,0.2829627,0.30951324,0.24824047,0.2035832,0.19483687,0.17654927,0.10106437,0.11700842,2.4144387000000003,0.24144387,0.10106437,0.4901232,0.2236687690019607,0.4473375380039215,0.1470697253942489,0.7353486269712448,0.1261976053938269,0.7571856323629618,0.1137489253388983,0.7962424773722887,0.1155027708659569,1.732541562989354,9.146484,0.9146484,0,0,0
1,0.4899595,0.46239203,0.49090084,0.46389022,0.4635602,0.43693945,0.43866,0.5480839,0.43690604,0.77045745,5.0017495,0.5001749,0.43690604,0.77045745,0.4600364565849304,0.9200729131698608,0.4711544871330261,2.3557724356651306,0.4864260454972585,2.918556272983551,0.6661350641931806,4.662945449352264,0.539626024166743,8.094390362501143,9.370117,0.9370117,0,0,0
